commit,faults,path,CountRecursiveCalls,CountNestedDepth,CountNestedMethods,CountFunctions,IsFunction,CountFunctionParameters,CountHigherOrderCalls,CountFunctionCalls,CountCurrying,CountPatternMatching,CountLazyValues,CountParameterLists,FunctionalScoreCount,CountVariables,CountVariableDefinitions,CountInnerVariableAssignment,CountOuterVariableUsage,CountOuterVariableAssignment,CountSideEffects,IsSideEffect,CountSideEffectCalls,CountSideEffectFunctions,ImperativeScoreCount,HasPointsCount,ParadigmScoreCount
HEAD,0,package zio - object IOBenchmarks - class Thunk,0.0,0.0,0.0,3.6666666666666665,0.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - object Thunk,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class ParSequenceBenchmark,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33333333333333337
HEAD,0,package zio - trait App,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,0.5,0.0,6.5,0.5,-0.2647058823529412
HEAD,0,package zio - trait App - method main - <$anon: Thread>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,-0.6666666666666666
HEAD,0,package zio - class NonEmptyChunk,0.0,0.0,0.0,1.4583333333333333,0.0,0.6666666666666666,0.5416666666666666,0.16666666666666666,0.0,0.125,0.0,0.2916666666666667,3.25,0.9166666666666666,0.16666666666666666,0.25,0.0,0.0,1.3333333333333333,0.0,0.4166666666666667,0.0,3.0833333333333335,0.5416666666666666,0.40760869565217384
HEAD,0,package zio - object NonEmptyChunk,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
HEAD,2,package stream - class ZSink,0.0,0.0,0.05405405405405406,4.783783783783784,0.0,0.9459459459459459,1.9189189189189189,0.3783783783783784,0.0,0.6216216216216216,0.0,0.40540540540540543,9.108108108108109,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.10810810810810811,0.8918918918918919,0.8815285874109403
HEAD,8,package stream - object ZSink,0.0,0.0,0.14285714285714285,4.071428571428571,0.0,0.6785714285714286,2.0,0.42857142857142855,0.0,0.75,0.0,0.5,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.8928571428571429,0.8657116692830977
HEAD,0,package stream - object ZSink - object Push,0.0,0.0,0.0,5.5,0.0,0.0,3.0,0.75,0.0,0.25,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
HEAD,0,package zio - class ZScope,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
HEAD,1,package zio - object ZScope,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
HEAD,0,package zio - object ZScope - class Key,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - object Key,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZScope - object Key - method apply - <$anon: zio.ZScope.Key>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package zio - object ZScope - object global,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855
HEAD,1,package zio - object ZScope - class Local,0.0,0.0,0.06666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,2.0,0.8666666666666667,0.13333333333333333,0.2,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,3.2,0.26666666666666666,0.1503030303030303
HEAD,0,package zio - class ParallelMergeSortBenchmark,0.2,0.0,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.4,0.0,0.0,2.8,3.0,0.3,0.3,0.8,0.1,4.1,0.6,1.6,0.1,10.9,1.0,-0.4223143523143523
HEAD,1,package zio - class StreamBenchmarks,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,7.2,1.4,0.0,0.0,1.4,0.0,0.6,0.2,0.0,0.0,3.6,1.0,0.15238095238095234
HEAD,1,package zio - class CSVStreamBenchmarks,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,2.6,1.6,0.0,0.0,1.4,0.2,1.6,0.6,0.4,0.0,5.8,1.0,-0.32
HEAD,0,package zio - object CSV,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.25,2.0,0.5,0.1923076923076923
HEAD,2,package macros - class AccessibleMacro,0.0,0.0,1.5,10.0,0.0,0.0,8.5,0.0,0.0,6.5,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
HEAD,0,package stm - class STMRetryBenchmark,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,1.5,0.0,11.5,1.0,-0.7142857142857143
HEAD,0,package zio - object NeedsEnv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object MutableConcurrentQueue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class MutableConcurrentQueue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class IOMapBenchmark,0.0,0.0,0.8181818181818182,0.6363636363636364,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,2.090909090909091,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.8181818181818182,0.49956709956709955
HEAD,0,package zio - class IOEmptyRaceBenchmark,0.0,0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.12000000000000002
HEAD,2,package stm - class TMap,0.0,0.0,0.045454545454545456,3.090909090909091,0.0,0.45454545454545453,1.7727272727272727,0.3181818181818182,0.0,0.045454545454545456,0.0,0.13636363636363635,5.863636363636363,3.727272727272727,0.6818181818181818,0.8636363636363636,0.0,0.0,7.0,0.0,2.5,0.0,14.772727272727273,1.0,0.3902969790066564
HEAD,2,package stm - object TMap,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,1.1428571428571428,0.0,0.42857142857142855,0.0,2.4285714285714284,0.14285714285714285,-0.06832298136645963
HEAD,0,package zio - trait ChunkPlatformSpecific - object Tags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,-0.5
HEAD,0,package internal - class OneElementConcQueueNoMetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.7142857142857143,1.0,0.0,0.0,3.857142857142857,0.0,1.4285714285714286,0.0,9.714285714285714,0.2857142857142857,-0.2857142857142857
HEAD,0,package internal - trait PlatformSpecific,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.2,0.0,1.3,0.5,0.052727272727272734
HEAD,0,package internal - trait PlatformSpecific - method fromExecutor - <$anon: zio.internal.Platform>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,-0.6666666666666666
HEAD,0,package internal - class Platform,0.0,0.0,0.46153846153846156,0.46153846153846156,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.5384615384615384,0.3269230769230769
HEAD,0,package internal - class Platform - method withExecutor - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class Platform - method withTracing - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class Platform - method withFatal - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package internal - class Platform - method withReportFatal - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package internal - class Platform - method withReportFailure - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,-0.3333333333333333
HEAD,0,package internal - class Platform - method withSupervisor - <$anon: zio.internal.Platform.Proxy>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object Platform - class Proxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,-0.16666666666666666
HEAD,0,package zio - trait ChunkFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
HEAD,0,package tracing - class ZIOFn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - class ZIOFn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - class ZIOFn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - object ZIOFn,0.0,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.9047619047619048
HEAD,0,package tracing - object ZIOFn - method apply - <$anon: A => B>,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package chunks - class ChunkPrependBenchmarks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,0.0,8.0,0.0,3.0,0.0,26.0,1.0,-1.0
HEAD,3,package internal - object PlatformLive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,2.3333333333333335,0.3333333333333333,-0.0909090909090909
HEAD,3,package internal - object PlatformLive - method fromExecutor - <$anon: zio.internal.Platform>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,-0.6666666666666666
HEAD,8,package internal - class FiberContext,0.17777777777777778,0.0,0.06666666666666667,3.4,0.022222222222222223,0.1111111111111111,1.1555555555555554,0.7333333333333333,0.08888888888888889,0.5333333333333333,0.0,0.0,6.288888888888889,2.2222222222222223,0.17777777777777778,1.0666666666666667,0.06666666666666667,0.022222222222222223,6.022222222222222,0.2222222222222222,2.466666666666667,0.08888888888888889,12.355555555555556,0.6,0.0011457916394868879
HEAD,2,package internal - class FiberContext - object InterruptExit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,-1.0
HEAD,2,package internal - class FiberContext - object TracingRegionExit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,-1.0
HEAD,0,package internal - object FiberContext - class FiberState,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
HEAD,2,package internal - object FiberContext - object FiberState,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package internal - object FiberContext - object FiberState - class Done,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package zio - object UIO,0.0,0.0,0.0,1.1454545454545455,0.0,0.5727272727272728,0.5363636363636364,0.0,0.0,0.0,0.0,0.7272727272727273,2.981818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181818181818182,0.6181818181818182
HEAD,0,package stacktracer - class ZTraceElement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stacktracer - object ZTraceElement - class NoLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stacktracer - object ZTraceElement - class SourceLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class IODeepLeftBindBenchmark,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,6.0,1.2,1.2,0.6,0.0,4.8,0.0,1.8,0.0,15.6,0.6,-0.5428571428571429
HEAD,2,package zio - object IO,0.0,0.0,0.0,1.171875,0.0078125,0.578125,0.546875,0.0,0.0078125,0.0,0.0,0.7421875,3.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
HEAD,0,package zio - object IO - class BracketAcquire_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object IO - class BracketRelease_,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IO - class BracketAcquire,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IO - class BracketRelease,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class FiberRef,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,1.4166666666666667,0.25,0.0,0.0,0.0,0.16666666666666666,5.5,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.16666666666666666,0.0,1.25,1.0,0.7886904761904762
HEAD,0,package zio - class FiberRef - method unsafeAsThreadLocal - <$anon: ThreadLocal[A]>,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.5,0.0,3.5,0.75,-0.25
HEAD,0,package zio - object FiberRef,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package internal - class LinkedQueue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,-0.14285714285714285
HEAD,0,package internal - class RingBufferMethodDispatchBenchmark,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,1.3,3.9,0.3,0.3,2.4,0.3,2.8,0.2,1.4,0.0,11.6,1.0,-0.7276785714285714
HEAD,0,package zio - class QueueSequentialBenchmark,0.0,0.0,0.8,1.2,0.0,0.0,1.2,0.0,0.0,1.6,0.0,0.0,4.8,2.4,0.0,0.0,1.6,0.8,4.2,0.2,0.4,0.0,9.6,1.0,0.12727272727272726
HEAD,0,package internal - object Utils,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package stm - class SemaphoreBenchmark,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,2.3333333333333335,0.0,0.0,1.0,0.0,0.0,5.666666666666667,2.0,0.0,0.0,2.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.666666666666666,1.0,0.13333333333333333
HEAD,0,package internal - class RingBufferPow2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object RingBufferPow2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,-1.0
HEAD,0,package zio - class FiberRefBenchmarks,0.0,0.0,0.0,3.7142857142857144,0.0,0.0,2.857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,7.142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,5.142857142857143,1.0,1.0,0.42857142857142855,9.0,1.0,-0.5924495924495925
HEAD,0,package impl - object AkkaLineNumbers,0.0,0.0,0.0,0.6875,0.0,0.0,0.5625,0.0,0.0,0.5625,0.0,0.4375,2.25,1.0,0.25,0.25,0.0,0.0,8.8125,0.5,3.5,0.0,14.3125,1.0,-0.7214749490880709
HEAD,0,package impl - object AkkaLineNumbers - class SourceFile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package impl - object AkkaLineNumbers - class SourceFileLines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package impl - object AkkaLineNumbers - class Constants,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,4.888888888888889,0.0,1.8888888888888888,4.888888888888889,0.0,5.888888888888889,0.3333333333333333,3.5555555555555554,0.1111111111111111,21.555555555555557,1.0,-0.9581435267709778
HEAD,0,package stm - class TMapContentionBenchmarks,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,0.0,0.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,0.0,9.666666666666666,1.0,-0.8260869565217391
HEAD,1,package zio - trait Runtime,0.0,0.0,0.0625,2.4375,0.0625,0.4375,1.3125,0.1875,0.125,0.0,0.4375,0.125,5.1875,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.25,0.0625,1.1875,1.0,0.7658880471380471
HEAD,0,package zio - trait Runtime - method unsafeRunToFuture - <$anon: zio.CancelableFuture[A]>,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Runtime,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.21428571428571427
