name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,474,176,298,37.130801687763714,100.0
FanIn,364,141,223,38.73626373626374,80.11363636363636
CouplingBetweenObjects,474,176,298,37.130801687763714,100.0
DepthOfInheritance,250,74,176,29.599999999999998,42.04545454545455
LackOfCohesionInMethods,334,119,215,35.62874251497006,67.61363636363636
LinesOfCode,474,176,298,37.130801687763714,100.0
SourceLinesOfCode,474,176,298,37.130801687763714,100.0
CommentLinesOfCode,296,157,139,53.04054054054054,89.20454545454545
CommentDensity,296,157,139,53.04054054054054,89.20454545454545
NumberOfChildren,113,37,76,32.743362831858406,21.022727272727273
ResponseForClass,474,176,298,37.130801687763714,100.0
WeightedMethodCount,474,176,298,37.130801687763714,100.0
CyclomaticComplexity,474,176,298,37.130801687763714,100.0
DepthOfNesting,286,129,157,45.10489510489511,73.29545454545455
OutDegree,455,176,279,38.681318681318686,100.0
OutDegreeDistinct,455,176,279,38.681318681318686,100.0
PatternSize,286,129,157,45.10489510489511,73.29545454545455
NumberOfPatternVariables,270,121,149,44.81481481481481,68.75
