name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,377,28,349,7.427055702917771,93.33333333333333
FanIn,363,27,336,7.43801652892562,90.0
CouplingBetweenObjects,415,30,385,7.228915662650602,100.0
DepthOfInheritance,274,19,255,6.934306569343065,63.33333333333333
LackOfCohesionInMethods,103,4,99,3.8834951456310676,13.333333333333334
LinesOfCode,417,30,387,7.194244604316546,100.0
SourceLinesOfCode,417,30,387,7.194244604316546,100.0
CommentLinesOfCode,37,7,30,18.91891891891892,23.333333333333332
CommentDensity,37,7,30,18.91891891891892,23.333333333333332
NumberOfChildren,106,5,101,4.716981132075472,16.666666666666664
ResponseForClass,183,13,170,7.103825136612022,43.333333333333336
WeightedMethodCount,142,11,131,7.746478873239436,36.666666666666664
CyclomaticComplexity,142,11,131,7.746478873239436,36.666666666666664
OutDegree,71,9,62,12.676056338028168,30.0
OutDegreeDistinct,71,9,62,12.676056338028168,30.0
