name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,7,32.273903578195046,12.625747140937495,44.23730786018702,16.54284763568636,0.1372526833378551,0.09730056486973057
CommentLinesOfCode,7,41.638842328840234,18.552587512404415,31.675375198713045,15.090474179590329,0.20337525058101105,0.1585449610303532
CouplingBetweenObjects,7,42.647131885884356,13.287858976775382,52.48046563645678,7.518781436333224,0.29443842866241543,0.11990528547634333
CyclomaticComplexity,7,38.62537038795204,18.974421927177232,48.31443199983333,10.25543428270188,0.24069741295162408,0.15843291782680224
DepthOfInheritance,7,29.67647625631094,11.321099219803491,53.3970774791017,10.856230729337758,0.12320305609042483,0.0812385618219612
DepthOfNesting,7,35.61321123882604,12.530194419585595,56.74273243124187,7.047840413748918,0.23765678527184025,0.048895395132578574
FanIn,7,30.397566831434947,12.459265926725735,35.541786745055006,15.827975862528003,0.09412743192592239,0.10058213436960495
FanOut,7,44.31019500316483,11.554229197061394,60.33653630501366,8.117260285129626,0.34213405735595404,0.08969352468772913
LackOfCohesionInMethods,7,32.534192058804926,11.754640073167858,42.68064380391058,17.34489529450163,0.16157540863079525,0.1379615853290032
LinesOfCode,7,48.85566454955843,10.65381928629983,54.80709084230637,7.6014874534302175,0.365152714074613,0.07456336452342108
NumberOfChildren,7,27.960400567386962,10.240145334449954,43.829012149470785,27.908797049836107,0.050709378085058425,0.09882105903749347
NumberOfPatternVariables,7,37.57433159191123,12.81628863121624,48.56967382821836,4.997979996540226,0.23494924043965154,0.06137838451831645
OutDegree,7,36.40729182856162,15.338061533987196,47.51674712864395,1.89477188532835,0.20712724727636406,0.09592544256899127
OutDegreeDistinct,7,35.86646188649926,12.70475243465884,50.81043737418063,5.808092721631168,0.2199558727670816,0.054619172187830446
PatternSize,7,36.89950201047922,15.186799776493329,42.331283779419245,6.287707136055714,0.2011340664841091,0.10070823106890545
ResponseForClass,7,45.907431622534595,12.056256320988984,54.45060451941066,8.44923222022925,0.33357182190338236,0.08984349870930747
SourceLinesOfCode,7,47.90831980956927,9.411401874364708,55.56768678358518,7.171095068300869,0.36111055022923594,0.05601890112045582
WeightedMethodCount,7,47.57160448018525,13.558059782264982,51.21830300112727,5.921455118348828,0.33734733881835416,0.08520354364694367
