name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,51,15,19,21,-0.365151515151515,58.333333333333336,52.5,0.30473357890549924
FanIn,49,17,27,13,-0.7666666666666664,43.333333333333336,32.5,0.07255220489327024
CouplingBetweenObjects,52,14,22,18,-0.4454545454545453,56.25,45.0,0.25116945965044685
DepthOfInheritance,47,19,21,19,-0.6060606060606057,50.0,47.5,0.18913797319820747
LackOfCohesionInMethods,46,20,22,18,-0.6863636363636361,47.368421052631575,45.0,0.14855371174272167
LinesOfCode,55,11,18,22,-0.16439393939393931,66.66666666666666,55.00000000000001,0.40129167398583054
SourceLinesOfCode,53,13,19,21,-0.2848484848484847,61.76470588235294,52.5,0.3406514342889305
CommentLinesOfCode,59,7,27,13,-0.365151515151515,65.0,32.5,0.2712449438999029
CommentDensity,51,15,23,17,-0.5257575757575756,53.125,42.5,0.2087746145502122
NumberOfChildren,52,14,32,8,-0.8469696969696967,36.36363636363637,20.0,-0.01448761950708356
ResponseForClass,55,11,21,19,-0.2848484848484847,63.33333333333333,47.5,0.331783678556865
WeightedMethodCount,56,10,18,22,-0.12424242424242404,68.75,55.00000000000001,0.4207488400513855
CyclomaticComplexity,54,12,14,26,-0.04393939393939372,68.42105263157895,65.0,0.4732278033866082
DepthOfNesting,49,17,17,23,-0.365151515151515,57.49999999999999,57.49999999999999,0.31742424242424244
OutDegree,52,14,21,19,-0.40530303030303005,57.57575757575758,47.5,0.27519409263455175
OutDegreeDistinct,52,14,21,19,-0.40530303030303005,57.57575757575758,47.5,0.27519409263455175
PatternSize,51,15,19,21,-0.365151515151515,58.333333333333336,52.5,0.30473357890549924
NumberOfPatternVariables,50,16,17,23,-0.32499999999999973,58.97435897435898,57.49999999999999,0.33428958616919136
