name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
baseline,7,31.62491916038859,7.408135478663124,61.34103366495088,6.79913385454189,0.34563368538720035,0.052086691092344796
control,7,47.981176544325464,7.643986216129138,88.84750411077235,4.495350909505917,0.6003687446005807,0.06372001539284887
univariate,7,51.102499203269346,8.644277996421653,89.44750239456006,1.9235929547078396,0.6273932388796524,0.057694457554615296
