name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalCalls,7,30.833930426925683,11.460534223442645,51.575074009634044,10.79675589086115,0.2602524865022519,0.08718538959552159
FunctionalScoreLandkroon,7,30.33084657729231,9.911961705156191,57.54947921348964,4.776401178647489,0.27271216448623575,0.050849520771342874
HasPointsLandkroon,7,24.685656124174937,9.370253213411626,71.22822750370321,10.260507390601003,0.23754027454131216,0.08615229950901819
HigherOrder,7,31.79695470428567,7.879787901504414,27.64141114474351,17.444250148886216,0.18133222184366066,0.08026701592639901
ImperativeCalls,7,28.85032303640921,11.83519184759408,19.530978884064947,14.897038464138124,0.09719151279544022,0.09354634453331663
ImperativeScoreLandkroon,7,31.229078528420253,13.979097427366113,22.72644875899971,12.161163308427586,0.13887010713959705,0.10223108043702848
Nested,7,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmScoreLandkroon,7,26.223626725241896,9.84379426360084,65.41474885553897,10.14312128821974,0.2414532562068022,0.0713787717138209
Recursive,7,37.40598517594325,19.864462790880793,11.12105030099814,13.923768141657606,0.06779167838759605,0.08089496159649408
SideEffects,7,36.9101110529682,23.922028458573994,17.09915859993132,9.93067331505984,0.12535508927096964,0.09774823515332061
