name,count,precision,recall,mcc
FunctionalCalls,7,31.932773109243694,52.85714285714286,0.2995231375483829
FunctionalScoreLandkroon,7,30.73770491803279,58.18181818181818,0.2893520051940515
HasPointsLandkroon,7,25.613079019073574,73.4567901234568,0.2265190109468643
HigherOrder,7,27.142857142857146,17.647058823529417,0.15181056534757986
ImperativeCalls,7,29.21348314606741,12.962962962962964,0.07605382165429958
ImperativeScoreLandkroon,7,34.09090909090909,20.689655172413797,0.16644149786145898
Nested,7,0.0,0.0,0.0
ParadigmScoreLandkroon,7,27.607361963190183,69.44444444444444,0.24646259456681616
Recursive,7,36.36363636363637,6.4705882352941195,0.08982869020187989
SideEffects,7,34.57142857142857,18.055555555555557,0.1310956549310119
