name,tn,fp,fn,tp,r2,precision,recall,mcc
Recursive,301,315,32,23,-5.872402597402598,6.804733727810651,41.81818181818181,-0.05112371606606444
Nested,616,0,55,0,-0.08928571428571441,0.0,0.0,0.0
HigherOrder,537,79,27,28,-1.0993506493506495,26.168224299065418,50.90909090909091,0.2853563594061559
FunctionalCalls,514,102,38,17,-1.772727272727273,14.285714285714285,30.909090909090907,0.10306239585138523
SideEffects,491,125,45,10,-2.366883116883117,7.4074074074074066,18.181818181818183,-0.01444059413264888
ImperativeCalls,547,69,50,5,-1.356818181818182,6.756756756756757,9.090909090909092,-0.018481248879594826
FunctionalScoreLandkroon,472,144,23,32,-2.3074675324675327,18.181818181818183,58.18181818181818,0.21704852373493858
ImperativeScoreLandkroon,486,130,46,9,-2.4857142857142858,6.474820143884892,16.363636363636363,-0.032085633898929024
HasPointsLandkroon,343,273,13,42,-4.664285714285715,13.333333333333334,76.36363636363637,0.17613994691402743
ParadigmScoreLandkroon,347,269,13,42,-4.585064935064936,13.504823151125404,76.36363636363637,0.1798535481445295
