name,count,mean mean,mean std,std mean,std std
FractionCurrying,7,0.013519234225745842,0.013981817243976145,0.07449775897793634,0.06352013849626251
FractionFunctionCalls,7,0.05994286059678309,0.050312140282183865,0.17403229860930727,0.05643531778187303
FractionFunctions,7,0.26989899759477637,0.12099813253245498,0.3570365660904042,0.04827149447605053
FractionHigherOrderCalls,7,0.20580218483901266,0.10718940979722598,0.31462918137167983,0.06721339346933763
FractionInnerVariableAssignment,7,0.007071900476423995,0.004107238731800972,0.03997562204097426,0.018785550651668176
FractionLazyValues,7,0.009545953869102078,0.008414527308724567,0.06414978556785587,0.04557753551246103
FractionNestedMethods,7,0.07358545907363916,0.015271394607195184,0.20081349211137667,0.027158030864487
FractionOuterVariableAssignment,7,0.012119826321894627,0.019201697331952882,0.056069319786198245,0.050693720372317716
FractionOuterVariableUsage,7,0.028453756164792583,0.04358963073761893,0.10266957631429749,0.08770298259040259
FractionPatternMatching,7,0.2185408610774939,0.07814952714923666,0.34171500844466113,0.04132413674263756
FractionRecursiveCalls,7,0.005378316619697325,0.006386371437766691,0.03179190362535429,0.023100501060682312
FractionSideEffectCalls,7,0.08795983072826878,0.09987167862300093,0.17800237343742292,0.10511252440473423
FractionSideEffectFunctions,7,0.017307362122010426,0.018829550244475395,0.08050973162568302,0.05786694795003872
FractionSideEffects,7,0.2208142859453062,0.16741245845677585,0.3394286710106013,0.13016874717082177
FractionVariableDefinitions,7,0.003989201901125414,0.002729227551366517,0.02273993412639253,0.010516910462476747
FractionVariables,7,0.03919231036423232,0.04616938432604281,0.12335114378129393,0.08475562635393885
FunctionalScoreFraction,7,1.028449755715055,0.35727645349867865,1.1513061291193216,0.20164564247611544
HasFunctionParameters,7,0.12602658327294,0.06238596043653131,0.321287166090491,0.06531939852435782
HasMultipleParameterLists,7,0.16542167584745093,0.0761666440196103,0.3583264472757771,0.07476778922694095
HasPointsFraction,7,0.6685870524383907,0.0885855719472513,0.462994658179494,0.02703516982313886
ImperativeScoreFraction,7,0.556217381015513,0.4843408657255968,0.8973701671046685,0.4237860113005846
IsFunction,7,0.04425331728889354,0.029609167979966006,0.1918379717687171,0.07459575728011891
IsNested,7,0.00010582010582010581,0.0002799736837105387,0.003888078956798694,0.010286889997472792
IsSideEffect,7,0.17425665102260537,0.1504034302151411,0.3262905747664644,0.14538453044480468
ParadigmScoreFraction,7,0.4407563180850986,0.19029505236987818,0.574285866127876,0.07709003788005679
