name,count,mean,std
FractionCurrying,7,0.008319238801500352,0.05800068949169442
FractionFunctionCalls,7,0.03601174915567,0.16133243285004598
FractionFunctions,7,0.2554324036296422,0.3666376468740008
FractionHigherOrderCalls,7,0.1967340422370885,0.3182275599970127
FractionInnerVariableAssignment,7,0.00871890510757206,0.04478473222182588
FractionLazyValues,7,0.011693266471071304,0.07937790915854853
FractionNestedMethods,7,0.0714783053293593,0.20180046092602447
FractionOuterVariableAssignment,7,0.007230004018015716,0.051769200914718635
FractionOuterVariableUsage,7,0.01816096526329464,0.09467984377558668
FractionPatternMatching,7,0.20260492990225595,0.3486187428355754
FractionRecursiveCalls,7,0.002546953157589393,0.02460903057830832
FractionSideEffectCalls,7,0.0595380357297197,0.17046656576223135
FractionSideEffectFunctions,7,0.008136206247353131,0.0661930387555315
FractionSideEffects,7,0.17876698474167255,0.34022578479312204
FractionVariableDefinitions,7,0.0028348218528794888,0.023129910829129737
FractionVariables,7,0.029297930379173262,0.11496067848178675
FunctionalScoreFraction,7,1.0149005293505755,1.1524138846951153
HasFunctionParameters,7,0.09976662777129522,0.2997760466388485
HasMultipleParameterLists,7,0.18337129840546695,0.3871911848604769
HasPointsFraction,7,0.6946600076834422,0.4605689740056954
ImperativeScoreFraction,7,0.3779219950480517,0.867700679308514
IsFunction,7,0.03585313174946005,0.18596403736033132
IsNested,7,0.0,0.0
IsSideEffect,7,0.10074074074074074,0.3010966603233329
ParadigmScoreFraction,7,0.4869668402508104,0.5350042704674796
