name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
ImplicitDefinitions,719,104,615,14.464534075104313,56.830601092896174
ImplicitConversions,430,51,379,11.86046511627907,27.86885245901639
ImplicitParameters,208,63,145,30.288461538461537,34.42622950819672
OverridingPatternVariables,35,16,19,45.714285714285715,8.743169398907105
UsageOfNull,28,16,12,57.14285714285714,8.743169398907105
UnitVariables,6,3,3,50.0,1.639344262295082
FunctionVariables,189,48,141,25.396825396825395,26.229508196721312
NumberOfReturns,1,1,0,100.0,0.546448087431694
