commit,faults,path,FractionRecursiveCalls,IsNested,FractionNestedMethods,FractionFunctions,IsFunction,HasFunctionParameters,FractionHigherOrderCalls,FractionFunctionCalls,FractionCurrying,FractionPatternMatching,FractionLazyValues,HasMultipleParameterLists,FunctionalScoreFraction,FractionVariables,FractionVariableDefinitions,FractionInnerVariableAssignment,FractionOuterVariableUsage,FractionOuterVariableAssignment,FractionSideEffects,IsSideEffect,FractionSideEffectCalls,FractionSideEffectFunctions,ImperativeScoreFraction,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package zio - class Schedule,0.0,0.0,0.20470950154712655,0.6452779545280091,0.0,0.47761194029850745,0.4717138010184323,0.23646739636688263,0.04909076715149327,0.1465014009747939,0.0,0.07462686567164178,2.305999627556887,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.7910447761194029,0.7611940298507462
HEAD,1,package zio - object Schedule,0.005681818181818182,0.0,0.059226190476190474,0.6439732142857143,0.03125,0.375,0.43164908008658015,0.021875,0.035443722943722944,0.10061553030303029,0.01875,0.03125,1.7547145562770565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.84375
HEAD,0,package zio - object Schedule - object StepFunction,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - trait Decision,0.06666666666666667,0.0,0.0,0.47333333333333333,0.0,0.4,0.3733333333333333,0.1,0.0,0.49333333333333335,0.0,0.0,1.906666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8
HEAD,1,package zio - class ZManaged,0.0,0.0,0.0,0.5627545122644171,0.0,0.4634146341463415,0.41003307004321243,0.07078332688088787,0.013821138211382113,0.07582284361619342,0.004645760743321719,0.25203252032520324,1.8533078062309598,0.0,0.0,0.0,0.0,0.0,0.007317073170731708,0.0,0.0,0.0040650406504065045,0.01138211382113821,0.7967479674796748,0.786449864498645
HEAD,1,package zio - object ZManaged,0.0077777777777777776,0.0,0.002777777777777778,0.43620195889803726,0.011111111111111112,0.4222222222222222,0.35827250091955976,0.06903519320185986,0.0,0.03229536258948024,0.019351851851851853,0.43333333333333335,1.7923790896830112,0.0,0.0,0.0,0.0,0.0,0.03722222222222222,0.0,0.005555555555555556,0.0,0.042777777777777776,0.7555555555555555,0.7225981858121672
HEAD,0,package zio - object ZManaged - class AccessPartiallyApplied,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZManaged - class AccessMPartiallyApplied,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZManaged - class AccessManagedPartiallyApplied,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object ZManaged - class IfM,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
