name,tn,fp,fn,tp,r2,precision,recall,mcc
AkkaNeutral,4061,695,126,127,-2.417683342364295,15.450121654501217,50.19762845849802,0.21040437316501412
AkkaOOP,332,97,25,29,-1.5436415436415438,23.015873015873016,53.70370370370371,0.2231354166610472
AkkaFP,277,93,25,19,-2.000737100737101,16.964285714285715,43.18181818181818,0.12520224271976335
AkkaMix,891,267,175,304,-0.3044483145297665,53.239929947460595,63.465553235908146,0.3857436069699409
GitbucketNeutral,314,69,11,9,-3.2088772845953004,11.538461538461538,45.0,0.14833277104556983
GitbucketFP,37,14,9,12,-0.546218487394958,46.15384615384615,57.14285714285714,0.2809744273394851
GitbucketMix,44,22,12,28,-0.365151515151515,56.00000000000001,70.0,0.3560363812335823
Http4sNeutral,644,238,14,23,-6.0965250965250934,8.812260536398467,62.16216216216216,0.1533463816951397
Http4sFP,110,48,20,32,-0.7380720545277513,40.0,61.53846153846154,0.2769447140740982
Http4sMix,161,70,32,39,-0.8781781598683007,35.77981651376147,54.929577464788736,0.21744367798394548
QuillNeutral,505,126,8,11,-6.264992910167652,8.02919708029197,57.89473684210527,0.15664426813343899
QuillFP,181,37,11,22,-0.6747289407839869,37.28813559322034,66.66666666666666,0.3960173462733514
QuillMix,111,20,4,11,-0.783206106870229,35.483870967741936,73.33333333333333,0.4310966023053115
ScioNeutral,517,180,29,25,-3.170226898347414,12.195121951219512,46.2962962962963,0.11870967670169158
ScioOOP,65,9,3,11,-0.019305019305019266,55.00000000000001,78.57142857142857,0.5796143195972397
ScioFP,106,26,14,23,-0.3841113841113839,46.93877551020408,62.16216216216216,0.387018977660532
ScioMix,238,59,34,55,-0.35807513335603214,48.24561403508772,61.79775280898876,0.3871563719683025
ShapelessNeutral,1029,454,26,40,-6.596395512781216,8.097165991902834,60.60606060606061,0.12997643814832907
ShapelessFP,320,53,23,17,-1.1037533512064344,24.285714285714285,42.5,0.22301540354738153
ShapelessMix,263,65,28,49,-0.49132879315806144,42.98245614035088,63.63636363636363,0.38233909280160167
ZIONeutral,298,89,22,8,-2.9868217054263555,8.24742268041237,26.666666666666668,0.022440505356789653
ZIOFP,138,23,11,7,-1.1000690131124906,23.333333333333332,38.88888888888889,0.19810095889503124
ZIOMix,194,48,15,25,-0.835330578512397,34.24657534246575,62.5,0.3398425860671049
