name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
LambdaFunctionsUsingInnerVariables,38.68073470370991,14.536737378121469,63.55372336572827,12.415737712160855,0.38610138512878744,0.14222556285436666
LambdaFunctionsUsingOuterVariables,37.417061471014286,14.571784883083152,63.20475232501426,12.891492790067714,0.37241854207442077,0.14036095075026378
LambdaFunctionsWithAssignment,38.753734361297575,14.873217585024642,63.5373962473949,12.380827606734636,0.3872644195442259,0.14341009260639598
LambdaFunctionsWithSideEffects,38.120954976183796,14.347546138183102,62.97039302454671,11.799192028073323,0.3792108871087737,0.13654727745222947
LambdaScore,37.42664153488952,13.730432317672761,62.95820400539548,11.858213081276512,0.37349018534669953,0.13441583502522308
NumberOfLambdaFunctions,39.43570750810003,14.121293869130696,64.28034487413751,12.061629891673329,0.39698564170228046,0.13596383696654
SourceLinesOfLambda,39.444107053275715,14.398544165459343,63.50292316874237,12.563025315823705,0.39359616729640623,0.13987353622168708
baseline,39.1731702463564,14.372198139205608,63.62344293720229,12.633677079271935,0.39179972616932873,0.1402681882022182
