name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,27.032670302549203,9.08288845304435,53.55262420479812,21.070135072448213,0.12272775931133144,0.13093474153712792
CommentLinesOfCode,27.09481727756672,7.722111260835593,44.0274516361473,14.735857122329502,0.0552865301086596,0.17197255325437064
CouplingBetweenObjects,33.432463369963365,9.816434148324555,50.76825511608121,12.000609335339421,0.21150434769651136,0.07967790684320629
CyclomaticComplexity,36.276804644992325,14.466913173866656,46.77653300841707,8.286970945336034,0.2236974256453452,0.1584081075559483
DepthOfInheritance,26.325451880473945,16.899187799495618,52.57576598156308,19.178125915448074,0.09499678583016108,0.17566096733661374
DepthOfNesting,31.115276494653926,14.820549922055037,49.59963583151989,9.029675360010101,0.13502051388827777,0.2577908514535775
FanIn,24.288213396117317,9.800867980587336,83.09129939564724,9.445612760195923,0.11407513676320698,0.13834550481782906
FanOut,38.118781386046265,11.725281902972151,56.89811486912936,7.442672495363981,0.2817160973735791,0.08335708565918556
LackOfCohesionInMethods,19.275801195757637,6.95486905241665,43.81293475496374,25.44597371515566,-0.0069861372123166815,0.11602990597852235
LinesOfCode,41.6458577617555,14.260200607260144,52.66781752288998,3.5439740493011453,0.3011600849886691,0.11110888332313755
NumberOfChildren,20.946617528976674,8.767221861221813,60.46958402030865,39.39532664082172,0.030521760614300248,0.09741602125394878
NumberOfPatternVariables,34.20936411258992,8.655262194342466,54.86152913689145,18.273814319030112,0.23048742588901508,0.08773979182730754
OutDegree,39.183949318650114,13.832257773291515,49.343471444920716,9.07017127379114,0.26423534330611687,0.12421156735905844
OutDegreeDistinct,35.69817494485636,11.549712925674674,48.81005062164483,8.995940995820414,0.22756920101638237,0.09696013615479257
PatternSize,30.817720645980714,12.784549446787317,39.14717537905944,13.4880333023306,0.14283219046517479,0.21108212211769561
ResponseForClass,36.31546031666107,12.788686929828343,51.15051020848123,14.271132529317516,0.24481995695800163,0.15499657400985614
SourceLinesOfCode,41.468801552664765,12.964037845779098,53.34497182323269,2.686876793174325,0.30319577152019656,0.10020134333729543
WeightedMethodCount,31.843599825251204,9.522497615062028,41.63108257311156,6.992844004626978,0.1621660324541138,0.102519762234695
