name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,210,32,35,133,0.3243309720582449,80.60606060606061,79.16666666666666,0.6613166785460808
FanIn,178,64,113,55,-0.784976387249114,46.21848739495798,32.73809523809524,0.06817391598983473
CouplingBetweenObjects,205,37,41,127,0.21340023612750902,77.4390243902439,75.59523809523809,0.6053872070592038
DepthOfInheritance,125,117,81,87,-0.9967532467532463,42.64705882352941,51.78571428571429,0.03382175612232664
LackOfCohesionInMethods,215,27,59,109,0.13272333726879204,80.14705882352942,64.88095238095238,0.5611582385480143
LinesOfCode,233,9,41,127,0.4957693821330186,93.38235294117648,75.59523809523809,0.7507630275089312
SourceLinesOfCode,232,10,39,129,0.5058539944903582,92.80575539568345,76.78571428571429,0.7547910063767087
CommentLinesOfCode,235,7,62,106,0.3041617473435657,93.80530973451327,63.095238095238095,0.662614101710121
CommentDensity,202,40,62,106,-0.028630460448642037,72.6027397260274,63.095238095238095,0.47825088308016916
NumberOfChildren,209,33,128,40,-0.62362258953168,54.794520547945204,23.809523809523807,0.13078014837089957
ResponseForClass,218,24,35,133,0.405007870916962,84.71337579617835,79.16666666666666,0.7005960680958487
WeightedMethodCount,218,24,57,111,0.18314639905549013,82.22222222222221,66.07142857142857,0.5876386555818682
CyclomaticComplexity,213,29,48,120,0.22348484848484862,80.53691275167785,71.42857142857143,0.6078060246357854
DepthOfNesting,206,36,41,127,0.22348484848484862,77.91411042944786,75.59523809523809,0.6101633558481558
OutDegree,220,22,53,115,0.24365407319952792,83.94160583941606,68.45238095238095,0.6189069754036546
OutDegreeDistinct,215,27,46,122,0.2638232979142072,81.87919463087249,72.61904761904762,0.6284283740317363
PatternSize,216,26,77,91,-0.03871507280598174,77.77777777777779,54.166666666666664,0.4728833874212499
NumberOfPatternVariables,208,34,93,75,-0.2807457693821327,68.80733944954129,44.642857142857146,0.3405585059178887
