name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,72,21,51,29.166666666666668,100.0
FanIn,54,19,35,35.18518518518518,90.47619047619048
CouplingBetweenObjects,72,21,51,29.166666666666668,100.0
DepthOfInheritance,45,15,30,33.33333333333333,71.42857142857143
LackOfCohesionInMethods,52,19,33,36.53846153846153,90.47619047619048
LinesOfCode,72,21,51,29.166666666666668,100.0
SourceLinesOfCode,72,21,51,29.166666666666668,100.0
CommentLinesOfCode,33,17,16,51.515151515151516,80.95238095238095
CommentDensity,33,17,16,51.515151515151516,80.95238095238095
NumberOfChildren,32,15,17,46.875,71.42857142857143
ResponseForClass,72,21,51,29.166666666666668,100.0
WeightedMethodCount,72,21,51,29.166666666666668,100.0
CyclomaticComplexity,72,21,51,29.166666666666668,100.0
DepthOfNesting,42,17,25,40.476190476190474,80.95238095238095
OutDegree,70,21,49,30.0,100.0
OutDegreeDistinct,70,21,49,30.0,100.0
PatternSize,42,17,25,40.476190476190474,80.95238095238095
NumberOfPatternVariables,36,16,20,44.44444444444444,76.19047619047619
