commit,faults,path,IsRecursiveAvr,IsNestedAvr,HasNestedMethodsAvr,HasFunctionsAvr,IsFunctionAvr,HasFunctionParametersAvr,HasHigherOrderCallsAvr,HasFunctionCallsAvr,HasCurryingAvr,HasPatternMatchingAvr,HasLazyValuesAvr,HasMultipleParameterListsAvr,FunctionalScoreBoolAvr,HasVariablesAvr,HasVariableDefinitionsAvr,HasInnerVariableAssignmentAvr,HasOuterVariableUsageAvr,HasOuterVariableAssignmentAvr,HasSideEffectsAvr,IsSideEffectAvr,HasSideEffectCallsAvr,HasSideEffectFunctionsAvr,ImperativeScoreBoolAvr,ParadigmScoreBoolAvr,CountRecursiveCallsAvr,CountNestedDepthAvr,CountNestedMethodsAvr,CountFunctionsAvr,CountFunctionParametersAvr,CountHigherOrderCallsAvr,CountFunctionCallsAvr,CountCurryingAvr,CountPatternMatchingAvr,CountLazyValuesAvr,CountParameterListsAvr,FunctionalScoreCountAvr,CountVariablesAvr,CountVariableDefinitionsAvr,CountInnerVariableAssignmentAvr,CountOuterVariableUsageAvr,CountOuterVariableAssignmentAvr,CountSideEffectsAvr,CountSideEffectCallsAvr,CountSideEffectFunctionsAvr,ImperativeScoreCountAvr,ParadigmScoreCountAvr,FractionRecursiveCallsAvr,FractionNestedMethodsAvr,FractionFunctionsAvr,FractionHigherOrderCallsAvr,FractionFunctionCallsAvr,FractionCurryingAvr,FractionPatternMatchingAvr,FractionLazyValuesAvr,FunctionalScoreFractionAvr,FractionVariablesAvr,FractionVariableDefinitionsAvr,FractionInnerVariableAssignmentAvr,FractionOuterVariableUsageAvr,FractionOuterVariableAssignmentAvr,FractionSideEffectsAvr,FractionSideEffectCallsAvr,FractionSideEffectFunctionsAvr,ImperativeScoreFractionAvr,ParadigmScoreFractionAvr,FunctionalCallsLandkroonAvr,ImperativeCallsLandkroonAvr,FunctionalPointsLandkroonAvr,ImperativePointsLandkroonAvr,ParadigmScoreLandkroonAvr,IsRecursiveSum,IsNestedSum,HasNestedMethodsSum,HasFunctionsSum,IsFunctionSum,HasFunctionParametersSum,HasHigherOrderCallsSum,HasFunctionCallsSum,HasCurryingSum,HasPatternMatchingSum,HasLazyValuesSum,HasMultipleParameterListsSum,FunctionalScoreBoolSum,HasVariablesSum,HasVariableDefinitionsSum,HasInnerVariableAssignmentSum,HasOuterVariableUsageSum,HasOuterVariableAssignmentSum,HasSideEffectsSum,IsSideEffectSum,HasSideEffectCallsSum,HasSideEffectFunctionsSum,ImperativeScoreBoolSum,ParadigmScoreBoolSum,CountRecursiveCallsSum,CountNestedDepthSum,CountNestedMethodsSum,CountFunctionsSum,CountFunctionParametersSum,CountHigherOrderCallsSum,CountFunctionCallsSum,CountCurryingSum,CountPatternMatchingSum,CountLazyValuesSum,CountParameterListsSum,FunctionalScoreCountSum,CountVariablesSum,CountVariableDefinitionsSum,CountInnerVariableAssignmentSum,CountOuterVariableUsageSum,CountOuterVariableAssignmentSum,CountSideEffectsSum,CountSideEffectCallsSum,CountSideEffectFunctionsSum,ImperativeScoreCountSum,ParadigmScoreCountSum,FractionRecursiveCallsSum,FractionNestedMethodsSum,FractionFunctionsSum,FractionHigherOrderCallsSum,FractionFunctionCallsSum,FractionCurryingSum,FractionPatternMatchingSum,FractionLazyValuesSum,FunctionalScoreFractionSum,FractionVariablesSum,FractionVariableDefinitionsSum,FractionInnerVariableAssignmentSum,FractionOuterVariableUsageSum,FractionOuterVariableAssignmentSum,FractionSideEffectsSum,FractionSideEffectCallsSum,FractionSideEffectFunctionsSum,ImperativeScoreFractionSum,ParadigmScoreFractionSum,FunctionalCallsLandkroonSum,ImperativeCallsLandkroonSum,FunctionalPointsLandkroonSum,ImperativePointsLandkroonSum,ParadigmScoreLandkroonSum,IsRecursiveMax,IsNestedMax,HasNestedMethodsMax,HasFunctionsMax,IsFunctionMax,HasFunctionParametersMax,HasHigherOrderCallsMax,HasFunctionCallsMax,HasCurryingMax,HasPatternMatchingMax,HasLazyValuesMax,HasMultipleParameterListsMax,FunctionalScoreBoolMax,HasVariablesMax,HasVariableDefinitionsMax,HasInnerVariableAssignmentMax,HasOuterVariableUsageMax,HasOuterVariableAssignmentMax,HasSideEffectsMax,IsSideEffectMax,HasSideEffectCallsMax,HasSideEffectFunctionsMax,ImperativeScoreBoolMax,ParadigmScoreBoolMax,CountRecursiveCallsMax,CountNestedDepthMax,CountNestedMethodsMax,CountFunctionsMax,CountFunctionParametersMax,CountHigherOrderCallsMax,CountFunctionCallsMax,CountCurryingMax,CountPatternMatchingMax,CountLazyValuesMax,CountParameterListsMax,FunctionalScoreCountMax,CountVariablesMax,CountVariableDefinitionsMax,CountInnerVariableAssignmentMax,CountOuterVariableUsageMax,CountOuterVariableAssignmentMax,CountSideEffectsMax,CountSideEffectCallsMax,CountSideEffectFunctionsMax,ImperativeScoreCountMax,ParadigmScoreCountMax,FractionRecursiveCallsMax,FractionNestedMethodsMax,FractionFunctionsMax,FractionHigherOrderCallsMax,FractionFunctionCallsMax,FractionCurryingMax,FractionPatternMatchingMax,FractionLazyValuesMax,FunctionalScoreFractionMax,FractionVariablesMax,FractionVariableDefinitionsMax,FractionInnerVariableAssignmentMax,FractionOuterVariableUsageMax,FractionOuterVariableAssignmentMax,FractionSideEffectsMax,FractionSideEffectCallsMax,FractionSideEffectFunctionsMax,ImperativeScoreFractionMax,ParadigmScoreFractionMax,FunctionalCallsLandkroonMax,ImperativeCallsLandkroonMax,FunctionalPointsLandkroonMax,ImperativePointsLandkroonMax,ParadigmScoreLandkroonMax
HEAD,1,package extra - object TypedStorageBigQueryTornadoes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.14285714285714285,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.14285714285714285,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.14285714285714285,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.6666666666666667,1.0,0.0,1.0,0.0,1.0
HEAD,1,package types - object ConverterProvider,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,1.1666666666666667,0.0,1.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.20000000000000004,0.0,0.4682382133995037,0.01869313482216708,0.01869313482216708,0.0,0.0,0.2726633581472291,0.0,1.778287841191067,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.6666666666666666,1.8333333333333333,0.0,1.8333333333333333,0.0,0.5,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,7.0,0.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,1.2000000000000002,0.0,2.809429280397022,0.11215880893300248,0.11215880893300248,0.0,0.0,1.6359801488833745,0.0,10.669727047146402,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,1.5,4.0,11.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.9384615384615385,0.08064516129032258,0.08064516129032258,0.0,0.0,0.5645161290322581,0.0,2.661290322580645,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,1.0,5.0,0.0,5.0,0.0,1.0
HEAD,0,package types - object ConverterUtil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait PubsubIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object PubsubIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package io - class PubsubIOWithoutAttributes,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,3.3333333333333335,-0.3055555555555555,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,5.666666666666667,0.6666666666666666,1.6666666666666667,0.0,0.0,4.333333333333333,1.6666666666666667,0.0,14.0,-0.547979797979798,0.0,0.2398190045248869,0.025641025641025644,0.04273504273504273,0.0,0.0,0.0,0.0,0.3081950729009552,0.11990950226244344,0.018350930115636,0.07591754650578181,0.0,0.0,0.1493212669683258,0.07591754650578181,0.0,0.4394167923579688,-0.09418509418509423,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.333333333333333,0.030303030303030304,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,-0.9166666666666666,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,2.0,5.0,0.0,0.0,13.0,5.0,0.0,42.0,-1.643939393939394,0.0,0.7194570135746606,0.07692307692307693,0.1282051282051282,0.0,0.0,0.0,0.0,0.9245852187028657,0.3597285067873303,0.05505279034690799,0.22775263951734542,0.0,0.0,0.4479638009049774,0.22775263951734542,0.0,1.3182503770739065,-0.28255528255528267,1.0,2.0,1.0,19.0,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,0.0,0.0,7.0,3.0,0.0,23.0,0.0,0.0,0.4117647058823529,0.07692307692307693,0.1282051282051282,0.0,0.0,0.0,0.0,0.5128205128205128,0.20588235294117646,0.029411764705882353,0.17647058823529413,0.0,0.0,0.29411764705882354,0.17647058823529413,0.0,0.8823529411764706,0.08108108108108103,1.0,2.0,1.0,10.0,0.09090909090909091
HEAD,1,package io - class PubsubIOWithAttributes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,2.5,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,3.75,0.5,1.25,0.0,0.0,3.25,1.25,0.0,10.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1211484593837535,0.02661064425770308,0.06792717086834735,0.0,0.0,0.17436974789915966,0.06792717086834735,0.0,0.45798319327731096,-0.25,0.25,0.0,0.25,3.75,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,5.0,0.0,0.0,13.0,5.0,0.0,40.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484593837535014,0.10644257703081232,0.2717086834733894,0.0,0.0,0.6974789915966386,0.2717086834733894,0.0,1.8319327731092439,-1.0,1.0,0.0,1.0,15.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,3.0,0.0,0.0,7.0,3.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0,0.0,0.4117647058823529,0.17647058823529413,0.0,1.1176470588235294,1.0,1.0,0.0,1.0,9.0,0.14285714285714285
HEAD,1,package types - object TypeProvider,0.0,0.0,0.15,0.4,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.5,1.75,0.05,0.05,0.05,0.0,0.0,0.5,0.2,0.35,0.0,1.2,0.22166666666666668,0.0,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.75,0.0,0.5,3.0,0.25,0.05,0.05,0.0,0.0,2.1,0.7,0.0,3.35,0.13883911410227198,0.0,0.06160894264247755,0.06360829392646325,0.08919527978282789,0.0,0.0,0.20211253894080997,0.0,0.9165250552925785,0.007352941176470588,0.0014705882352941176,0.0058823529411764705,0.0,0.0,0.284055036344756,0.09923931800134383,0.0,0.598000236699041,0.29114434882292023,1.4,0.0,1.4,0.25,0.35833333333333334,0.0,0.0,3.0,8.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,10.0,35.0,1.0,1.0,1.0,0.0,0.0,10.0,4.0,7.0,0.0,24.0,4.433333333333334,0.0,0.0,5.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,10.0,60.0,5.0,1.0,1.0,0.0,0.0,42.0,14.0,0.0,67.0,2.7767822820454398,0.0,1.232178852849551,1.272165878529265,1.7839055956565577,0.0,0.0,4.042250778816199,0.0,18.33050110585157,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.0,0.0,5.68110072689512,1.9847863600268767,0.0,11.96000473398082,5.822886976458404,28.0,0.0,28.0,5.0,7.166666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,9.0,0.0,1.0,21.0,5.0,1.0,1.0,0.0,0.0,10.0,4.0,0.0,17.0,1.0,0.0,0.6635514018691588,0.5833333333333334,0.5833333333333334,0.0,0.0,0.8529411764705882,0.0,2.75,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.0,0.0,1.0,0.5625,0.0,2.5625,1.0,13.0,0.0,13.0,5.0,1.0
HEAD,0,package coders - object KryoRegistrarLoader,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,-0.5555555555555556,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,-0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,-0.5555555555555556,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,-0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,-0.5555555555555556,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,-0.6666666666666666,0.0,1.0,0.0,1.0,0.0
HEAD,1,package coders - class ScioKryoRegistrar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,2.0357142857142856,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,2.0357142857142856,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,2.0357142857142856,-1.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class KryoAtomicCoder,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,2.0,0.25,0.25,0.25,0.0,0.0,0.5,0.5,0.25,0.0,2.0,0.37142857142857144,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.75,0.0,0.0,2.25,4.5,1.0,1.0,0.0,0.0,4.25,1.5,0.0,12.75,0.23469387755102042,0.0,0.0,0.6456349206349207,0.7103174603174602,0.0,0.0,0.2922998986828774,0.0,1.6482522796352583,0.06914893617021277,0.02127659574468085,0.02127659574468085,0.0,0.0,0.5,0.031914893617021274,0.0,1.1436170212765957,0.3906657273687918,0.75,0.25,0.75,4.75,0.27380952380952384,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,1.4857142857142858,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,18.0,4.0,4.0,0.0,0.0,17.0,6.0,0.0,51.0,0.9387755102040817,0.0,0.0,2.5825396825396827,2.841269841269841,0.0,0.0,1.1691995947315097,0.0,6.593009118541033,0.2765957446808511,0.0851063829787234,0.0851063829787234,0.0,0.0,2.0,0.1276595744680851,0.0,4.574468085106383,1.5626629094751672,3.0,1.0,3.0,19.0,1.0952380952380953,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,18.0,4.0,4.0,0.0,0.0,14.0,6.0,0.0,47.0,1.0,0.0,0.0,0.9047619047619048,1.0,0.0,0.0,0.9787234042553191,0.0,2.0476190476190474,0.2765957446808511,0.0851063829787234,0.0851063829787234,0.0,0.0,1.0,0.1276595744680851,0.0,2.574468085106383,1.0,2.0,1.0,2.0,19.0,1.0
