name,count,mean,std
FunctionalScoreBool,7,1.344644750795334,1.6635712315975535
HasCurrying,7,0.01166489925768823,0.10742936309676844
HasFunctionCalls,7,0.08130939809926083,0.2734540948956085
HasFunctionParameters,7,0.08553326293558608,0.2798213823633106
HasFunctions,7,0.35691657866948256,0.47934305423843704
HasHigherOrderCalls,7,0.2979851537645811,0.4576156378077478
HasInnerVariableAssignment,7,0.04498269896193772,0.20762567239752325
HasLazyValues,7,0.03628835849975645,0.18702949709944344
HasMultipleParameterLists,7,0.1721958925750395,0.3778491924012704
HasNestedMethods,7,0.10498409331919406,0.306695584049349
HasOuterVariableAssignment,7,0.020761245674740483,0.14283139494444574
HasOuterVariableUsage,7,0.034602076124567484,0.18308675879395195
HasPatternMatching,7,0.2672322375397667,0.44274941528429457
HasPointsBool,7,0.6171456405260595,0.4861424248351461
HasSideEffectCalls,7,0.22145328719723184,0.41594516540385146
HasSideEffectFunctions,7,0.02639915522703273,0.1604038940208266
HasSideEffects,7,0.3391003460207612,0.4742251212137096
HasVariableDefinitions,7,0.03806228373702422,0.1916785764315407
HasVariables,7,0.06863780359028511,0.25297081107188496
ImperativeScoreBool,7,1.0692041522491351,1.5303540358797525
IsFunction,7,0.03181336161187698,0.175596040318163
IsNested,7,0.0,0.0
IsRecursive,7,0.01583949313621964,0.12492030272427215
IsSideEffect,7,0.1911532385466035,0.39352041857472025
ParadigmScoreBool,7,0.4444124627581679,0.5714639476916531
