name,count,mean mean,mean std,std mean,std std
FunctionalScoreBool,7,5.093589479457082,4.393557089148729,16.045902482222267,19.251592322186738
HasCurrying,7,0.09050139174493245,0.12604361918319215,0.824774194289823,1.2550252928991108
HasFunctionCalls,7,0.2784774107530363,0.3703604728825037,1.158666765413615,1.6315274295347795
HasFunctionParameters,7,0.5574667163369826,0.8094135811794314,2.695877243705425,3.9290262926082695
HasFunctions,7,1.3473449009060086,1.242298853956692,4.322947355816426,4.888891476388278
HasHigherOrderCalls,7,1.1171420476106313,1.1687795473289333,3.9328253968432887,4.710598911187125
HasInnerVariableAssignment,7,0.07398370867136903,0.0790445532367185,0.40890285185524883,0.3996881669588021
HasLazyValues,7,0.04656159993163311,0.030719675933359968,0.2967827615531774,0.1491451462782666
HasMultipleParameterLists,7,0.6903357279685657,0.5317845604284802,3.2980571552098388,2.9672133733244976
HasNestedMethods,7,0.23484726890954136,0.12915950712070415,0.8792240435393005,0.4019276904734917
HasOuterVariableAssignment,7,0.07092872200748154,0.09978621679860805,0.36129090703800004,0.35320027336944343
HasOuterVariableUsage,7,0.18188641954638216,0.2303266830472268,0.8210428789398448,0.7831599846114758
HasPatternMatching,7,0.587239934174331,0.24146084619762134,1.8498692701499102,0.9487978402540673
HasPointsBool,7,2.33046583813169,1.3655079844434423,5.741959587812171,4.738911643664632
HasSideEffectCalls,7,0.4773422387685341,0.4276963240391099,1.3897168589699114,1.062319984783426
HasSideEffectFunctions,7,0.06061405725101062,0.0574527099491182,0.3013240075512279,0.2284369887737267
HasSideEffects,7,0.7315337102363573,0.5660437564143543,1.8192817535412797,1.2776130464601667
HasVariableDefinitions,7,0.06716431038487264,0.07895044709218774,0.365871170145618,0.40601117567789136
HasVariables,7,0.23399074570436276,0.27229107507597516,0.9084164760255182,0.8555277198671085
ImperativeScoreBool,7,2.316818046551962,2.049379188725403,5.995369452902845,4.913724710557709
IsFunction,7,0.10567295762381611,0.14012630289065525,0.6166961484043875,0.6371784117279696
IsNested,7,0.00018628448818032488,0.00039601046156469025,0.006881491688379629,0.012731240593265112
IsRecursive,7,0.03781323900942397,0.03828798502543656,0.25375676493293037,0.17707087774506422
IsSideEffect,7,0.4193741339815917,0.40237479542752735,1.2977261464014969,1.1303798994908012
ParadigmScoreBool,7,1.1664048765149688,1.0953986348089497,5.097703773651675,4.680365356813097
