name,count,precision,recall,mcc
CountCurrying,7,46.774193548387096,10.526315789473683,0.12309124295786875
CountFunctionCalls,7,36.55913978494624,21.052631578947366,0.1580394734709443
CountFunctionParameters,7,43.85964912280701,22.75280898876405,0.1899872905035632
CountFunctions,7,40.992167101827675,46.92982456140351,0.2557927048091232
CountHigherOrderCalls,7,34.72727272727273,50.23696682464455,0.2890331914421389
CountInnerVariableAssignment,7,33.33333333333333,14.035087719298243,0.11439341575849506
CountLazyValues,7,45.45454545454545,10.835913312693501,0.14160681359365332
CountNestedDepth,7,0.0,0.0,0.0
CountNestedMethods,7,51.0989010989011,31.596091205211724,0.2842740030313077
CountOuterVariableAssignment,7,26.491732566498925,11.764705882352938,0.08990703430076
CountOuterVariableUsage,7,54.54545454545454,11.516853932584269,0.12825667116981915
CountParameterLists,7,39.42414174972315,38.86255924170617,0.2983270009816799
CountPatternMatching,7,37.52913752913753,49.84520123839009,0.2760581697045928
CountRecursiveCalls,7,40.0,5.8631921824104225,0.0709992938054648
CountSideEffectCalls,7,28.57142857142857,33.42696629213483,0.1840134143054215
CountSideEffectFunctions,7,50.98039215686275,22.56944444444445,0.14390343506053993
CountSideEffects,7,35.61643835616439,36.805555555555564,0.21065674972036605
CountVariableDefinitions,7,44.444444444444436,10.964912280701752,0.11779699038459696
CountVariables,7,34.21052631578947,20.224719101123593,0.1849634852680833
FunctionalScoreCount,7,41.86602870813398,50.0,0.27755717883213565
HasPointsCount,7,24.35577722360765,87.67772511848341,0.2162202587067999
ImperativeScoreCount,7,36.065573770491795,30.0561797752809,0.2267229215995756
IsFunction,7,34.78260869565217,13.541666666666664,0.1029361349872059
IsSideEffect,7,18.65314712071934,49.64358452138492,0.07377353328435175
ParadigmScoreCount,7,32.451499118165785,68.42105263157895,0.2251784868035415
