name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,34.14581975097674,23.181635747643607,10.974653674847564,7.619384413640863,0.10377192454442107,0.09974823382306969
CountFunctionCalls,38.89998195071124,13.545842251395253,24.516312826724313,12.506196781299826,0.18098823897673003,0.0894387523833104
CountFunctionParameters,45.32955572627649,12.521533253794484,25.391325238061274,9.454545244673366,0.22865231130555416,0.0991732725054871
CountFunctions,46.10015018035848,13.845361706627829,41.22239110781921,5.217461773061374,0.30680315525737606,0.0918169898843094
CountHigherOrderCalls,45.07465321808211,14.186059081051157,41.65910944108173,4.571963196251396,0.29819793841197034,0.09753822957310998
CountInnerVariableAssignment,43.372631617788464,19.102032510103257,24.376611735434384,32.80736238273862,0.1308644595037515,0.10351837585365944
CountLazyValues,46.03505608146992,22.589353658705335,22.275124314330846,34.37740516190586,0.1291139055366605,0.05724408749546533
CountNestedDepth,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethods,47.38544036458564,22.69198286191963,31.308563995119705,3.17062690078658,0.2586862100734058,0.1296231124334325
CountOuterVariableAssignment,34.098536574148824,17.434294649128738,39.65961107940803,41.94016397339106,0.08015721225006198,0.09226598335387512
CountOuterVariableUsage,37.687462140511215,17.849462304211738,49.03330684884139,43.37543470144102,0.09481511563438028,0.0932202050708362
CountParameterLists,46.986690661194054,14.829982758225505,30.45552326871748,8.841854199044054,0.26028803603720596,0.11006077826647775
CountPatternMatching,41.83986228942324,15.406427372907451,45.84436294756433,10.73209884884767,0.2950584498632682,0.13336749484401714
CountRecursiveCalls,47.73009928004514,17.57930384547981,18.317060074806403,33.73795607273899,0.10240906563089672,0.07421173075972717
CountSideEffectCalls,38.96193616409833,15.117392931652008,39.784119782604996,26.024626698087005,0.19350284104893173,0.13270452872602664
CountSideEffectFunctions,44.03044388338186,21.284226659451107,28.098591915004132,32.79875723951933,0.15794525974198656,0.13268420063057806
CountSideEffects,43.069026438606784,12.70574034652141,31.245972325716213,12.165025315174839,0.2416878773585853,0.09911869254904807
CountVariableDefinitions,47.39441364783081,19.860320675544976,10.270566285756983,6.223331912827692,0.13860723272918668,0.06878826468169995
CountVariables,41.38289748602961,17.381084954825333,30.105174025847287,31.426465939114074,0.1507694938643221,0.1050456436997472
FunctionalScoreCount,47.43039505936461,15.508845232850126,45.73873552928556,6.27596376857471,0.3367264143513057,0.10486553349292253
HasPointsCount,43.37434265058065,14.984914277652175,46.43977435079749,10.56664123618089,0.3067155171851637,0.11915724608085891
ImperativeScoreCount,41.724275861260544,15.76554125070499,37.37569948087089,14.062549329766062,0.22364268964468612,0.14709607823720444
IsFunction,35.902645606804185,14.752736233705647,36.35978868414609,43.102017851007126,0.10043316155074644,0.06605037682803006
IsSideEffect,30.012332716566554,17.340139604817875,34.23313741627799,25.742311519249085,0.11082086030861542,0.1348420184187201
ParadigmScoreCount,41.10621370631754,18.897845971250884,42.32833250322879,9.666132109399044,0.25476011860651143,0.15789234559933948
