name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,7,24.804832171161877,10.58642166380358,45.540078685979104,19.243874436858338,0.18495127093898273,0.11349025254275111
CommentLinesOfCode,7,33.14777981447685,11.811709498866154,33.80417009238055,11.064300970257873,0.2540137605202898,0.10513289168439192
CouplingBetweenObjects,7,28.619709218296013,8.567571964420623,57.986607627923846,4.8295714802914365,0.3029324528062113,0.07400865207051166
CyclomaticComplexity,7,25.282305372017312,8.942005573546398,50.46653893385662,10.471568166424415,0.24367836732584255,0.09978632844264236
DepthOfInheritance,7,12.11328411159914,4.037165992166372,60.02088774322101,14.05241611856534,0.05095658223904259,0.08985943191667084
DepthOfNesting,7,28.461396617317682,12.147296100799418,37.41773385288227,7.504198657466359,0.2292774053914886,0.09908038252212016
FanIn,7,14.50425539906461,4.06869892326279,34.18492328755895,18.244016558499762,0.06935389536005537,0.036140356694662985
FanOut,7,31.285665674174055,8.519908697799773,60.56665498972473,5.459134036305827,0.33913035539463576,0.07309164020646111
LackOfCohesionInMethods,7,20.131937784028537,8.767657043865883,43.08466465521427,16.279068365133238,0.16026910421432716,0.11001315435679876
LinesOfCode,7,34.71410500848793,10.562423976998947,53.36900842872671,6.252104187511684,0.34236795009296267,0.0770415796371066
NumberOfChildren,7,13.432824017004739,5.334338127908863,34.61189811017027,23.870147399558952,0.04205831309257598,0.04508336385782568
NumberOfPatternVariables,7,28.421493161096297,13.314057053290252,32.50769907973497,7.988045035722543,0.20822595803586477,0.11225718752899679
OutDegree,7,24.26142831220184,9.898758616657675,50.624015825398374,6.310632811461722,0.23170204006900966,0.09571643207791528
OutDegreeDistinct,7,22.809858489841837,9.029236393940634,57.11098907785509,4.919598981822914,0.2317789732431527,0.08582303427657109
PatternSize,7,27.3146825425072,13.370829383769014,32.50762373366291,9.599438686636516,0.2006709703470205,0.12231532220711291
ResponseForClass,7,30.850481069737295,7.921892067837601,56.357282237499824,3.311997883100731,0.3198093169363453,0.050824820980721476
SourceLinesOfCode,7,33.77579865355536,10.616323670918414,52.69148737890223,7.002901593624373,0.33145575702402696,0.08019059350444736
WeightedMethodCount,7,25.65288718409334,10.389201892799392,40.36635529872568,11.407843348799023,0.21638223573391713,0.11683152458706297
