name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,4926,585,4341,11.875761266747869,100.0
DepthOfNesting,665,115,550,17.293233082706767,19.65811965811966
LinesOfCode,4926,585,4341,11.875761266747869,100.0
SourceLinesOfCode,4926,585,4341,11.875761266747869,100.0
CommentLinesOfCode,86,23,63,26.744186046511626,3.9316239316239314
CommentDensity,86,23,63,26.744186046511626,3.9316239316239314
OutDegree,4453,578,3875,12.98001347406243,98.80341880341881
OutDegreeDistinct,4453,578,3875,12.98001347406243,98.80341880341881
PatternSize,665,115,550,17.293233082706767,19.65811965811966
NumberOfPatternVariables,555,110,445,19.81981981981982,18.803418803418804
