name,count,mean mean,mean std,std mean,std std
FunctionalCalls,7,0.37108145527954095,0.1401127961273405,0.8827342669280884,0.19796180583569262
FunctionalScoreLandkroon,7,0.4548425192265936,0.16435540541778648,0.9405419898691116,0.1903273644021116
HasPointsLandkroon,7,0.2929929114394679,0.08001339848019587,0.383764834939345,0.033623527286923666
HigherOrder,7,0.07592101481401094,0.043952825554487,0.25008382261489537,0.06675397871831876
ImperativeCalls,7,0.04352844299844325,0.040454384539847225,0.250547704861292,0.25819159077810105
ImperativeScoreLandkroon,7,0.2775596235722753,0.23668291342136816,1.2296298491353728,0.7907782917427012
Nested,7,1.8184047320457507e-05,3.2664186739768855e-05,0.0009454048712283318,0.0019497333188689997
ParadigmScoreLandkroon,7,0.24280288641583053,0.07816913218044848,0.35697181985340587,0.05147067319575013
Recursive,7,0.007821865085721252,0.010215403859613245,0.054845121414852746,0.03616204028135962
SideEffects,7,0.23403118057383207,0.22148882988352864,1.138964277346272,0.7673429009907113
