name,count,mean,std
FunctionalCalls,7,0.3651581489825256,0.8705362532218167
FunctionalScoreLandkroon,7,0.4353376985277115,0.9162069248965518
HasPointsLandkroon,7,0.29126654353505377,0.3929393910971332
HigherOrder,7,0.06481349225664898,0.2697742837142291
ImperativeCalls,7,0.0375471330809749,0.1890758399546683
ImperativeScoreLandkroon,7,0.24121914156523735,1.2018742927526138
Nested,7,0.0,0.0
ParadigmScoreLandkroon,7,0.2366610162126791,0.3658850579152689
Recursive,7,0.005124040757872042,0.03798967733694487
SideEffects,7,0.18472649155980045,1.0869251306182628
