name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Recursive,504,38,466,7.5396825396825395,2.8210838901262063
Nested,639,45,594,7.042253521126761,3.34075723830735
HigherOrder,6600,502,6098,7.606060606060606,37.26800296956199
FunctionalCalls,6234,535,5699,8.58196984279756,39.71789161098738
SideEffects,687,31,656,4.512372634643377,2.3014105419450632
ImperativeCalls,683,90,593,13.177159590043924,6.6815144766147
FunctionalScoreLandkroon,10369,812,9557,7.831034815314881,60.28210838901262
ImperativeScoreLandkroon,1033,99,934,9.583736689254598,7.349665924276169
HasPointsLandkroon,10758,826,9932,7.678007064510132,61.32145508537491
ParadigmScoreLandkroon,10369,812,9557,7.831034815314881,60.28210838901262
