name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Recursive,51,7,44,13.725490196078432,1.2433392539964476
Nested,165,22,143,13.333333333333334,3.9076376554174073
HigherOrder,397,53,344,13.350125944584383,9.41385435168739
FunctionalCalls,1066,223,843,20.91932457786116,39.60923623445826
SideEffects,221,52,169,23.52941176470588,9.236234458259325
ImperativeCalls,123,30,93,24.390243902439025,5.328596802841918
FunctionalScoreLandkroon,1466,254,1212,17.32605729877217,45.11545293072824
ImperativeScoreLandkroon,310,72,238,23.225806451612904,12.788632326820604
HasPointsLandkroon,1616,279,1337,17.26485148514851,49.55595026642984
ParadigmScoreLandkroon,1466,254,1212,17.32605729877217,45.11545293072824
