name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalCalls,44.553397073336704,13.663523368353534,42.67955872052916,10.353866691822747,0.3060462472066758,0.12308760568689525
FunctionalScoreLandkroon,43.742982788657464,13.468121856586487,45.52788847687224,9.979806050699128,0.3082595142261847,0.11299079657508534
HasPointsLandkroon,43.83515103651684,16.026297308549704,46.42003364807895,10.548285937288915,0.3075172580888562,0.1274537714546285
HigherOrder,45.32955572627649,12.521533253794484,25.391325238061274,9.454545244673366,0.22865231130555416,0.0991732725054871
ImperativeCalls,43.44545972098821,16.14957916443645,31.810269743924625,31.66281811068661,0.1866111476148625,0.10945092719699147
ImperativeScoreLandkroon,43.336374563744414,16.28491479302133,34.44944067058513,29.35893633441009,0.19203170105841735,0.1024822925465739
Nested,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmScoreLandkroon,42.24529329727114,17.744688355008982,52.55321026781015,9.723474811760186,0.30758283633942113,0.12068187866231145
Recursive,47.76152919126216,17.557380667485333,18.422256792668808,33.700309507532914,0.10362773278680579,0.07410587696169414
SideEffects,41.38289748602961,17.381084954825333,30.105174025847287,31.426465939114074,0.1507694938643221,0.1050456436997472
