name,count,mean,std
FunctionalCalls,7,1.7211201866977832,5.829092857857972
FunctionalScoreLandkroon,7,2.268378063010502,6.642556644656037
HasPointsLandkroon,7,1.4078179696616102,3.3188112680898
HigherOrder,7,0.32222222222222224,1.550005860119578
ImperativeCalls,7,0.1750291715285881,0.6185926669854996
ImperativeScoreLandkroon,7,1.148,5.08759312119696
Nested,7,0.0,0.0
ParadigmScoreLandkroon,7,1.1489203916012336,2.447042715718877
Recursive,7,0.022753792298716453,0.19149691058315554
SideEffects,7,0.8881481481481481,4.895203501818715
