name,count,mean mean,mean std,std mean,std std
FunctionalCalls,7,2.4155650829286124,1.9261670110939084,8.847950973155,9.025396095048782
FunctionalScoreLandkroon,7,3.208438914180784,2.963875979759243,11.077601656859466,13.11827286810017
HasPointsLandkroon,7,1.7016907984235559,1.2016641428538655,4.807919688765054,4.742807240758275
HigherOrder,7,0.7514947357456754,1.1206726613936102,3.3427299064203475,4.793774217755098
ImperativeCalls,7,0.21503949064356884,0.1918442475653925,1.0011467430903918,0.9107609616578063
ImperativeScoreLandkroon,7,1.5656869006113994,1.5877252094482446,6.9597363877583405,6.338893035363834
Nested,7,0.00010582010582010581,0.0002799736837105387,0.003888078956798694,0.010286889997472792
ParadigmScoreLandkroon,7,1.4268589520814208,1.1649735614328691,4.350383913256267,4.753622712889532
Recursive,7,0.041273275400675706,0.038988006901757855,0.26100132320627695,0.14970129462157564
SideEffects,7,1.3506474099678307,1.4790921134787198,6.354105953866329,5.8228990199535495
