name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,683,52,631,7.613469985358712,96.29629629629629
FanIn,572,40,532,6.993006993006993,74.07407407407408
CouplingBetweenObjects,739,54,685,7.307171853856563,100.0
DepthOfInheritance,492,38,454,7.723577235772358,70.37037037037037
LackOfCohesionInMethods,240,19,221,7.916666666666666,35.18518518518518
LinesOfCode,751,54,697,7.1904127829560585,100.0
SourceLinesOfCode,751,54,697,7.1904127829560585,100.0
CommentLinesOfCode,108,21,87,19.444444444444446,38.88888888888889
CommentDensity,108,21,87,19.444444444444446,38.88888888888889
NumberOfChildren,103,6,97,5.825242718446602,11.11111111111111
ResponseForClass,386,35,351,9.067357512953368,64.81481481481481
WeightedMethodCount,303,22,281,7.2607260726072615,40.74074074074074
CyclomaticComplexity,304,22,282,7.236842105263158,40.74074074074074
OutDegree,237,19,218,8.016877637130802,35.18518518518518
OutDegreeDistinct,237,19,218,8.016877637130802,35.18518518518518
