name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,17112,325,1197,31,-0.3266993377181586,8.707865168539326,2.5244299674267103,0.01197295533241081
IsNested,17056,381,1194,34,-0.37289846051649134,8.19277108433735,2.768729641693811,0.00981487376229411
HasNestedMethods,16917,520,1067,161,-0.38335863926328373,23.641703377386197,13.110749185667753,0.13392668950045705
HasFunctions,14075,3362,715,513,-2.5538457292226893,13.238709677419354,41.77524429967427,0.13749586298859118
IsFunction,17000,437,1154,74,-0.3868453655122144,14.481409001956946,6.026058631921824,0.05347711686367504
HasFunctionParameters,16775,662,1163,65,-0.5908188510746646,8.940852819807429,5.293159609120521,0.01917770980891682
HasHigherOrderCalls,14843,2594,833,395,-1.9872527137714386,13.21512211441954,32.16612377850163,0.1168805455805812
HasFunctionCalls,16968,469,1132,96,-0.39556218113454134,16.991150442477874,7.81758957654723,0.07420132699860404
HasCurrying,17265,172,1181,47,-0.17938515370083352,21.461187214611872,3.8273615635179157,0.06540726811523243
HasPatternMatching,15632,1805,863,365,-1.3256464080368247,16.82027649769585,29.723127035830622,0.14982834735586764
HasLazyValues,17209,228,1166,62,-0.21512409775237384,21.379310344827587,5.048859934853421,0.0749970900837639
HasMultipleParameterLists,688,16749,30,1198,-13.625944932702355,6.675210341561264,97.55700325732899,0.01937004965323243
FunctionalScoreBool,13688,3749,655,573,-2.83888560007278,13.257751041184637,46.66123778501628,0.1478768647766982
HasVariables,15286,2151,876,352,-1.6385800888783617,14.06312425089892,28.664495114006517,0.11879757390099412
HasVariableDefinitions,17159,278,1168,60,-0.26045153898847406,17.75147928994083,4.88599348534202,0.06119965453743185
HasInnerVariableAssignment,17121,316,1178,50,-0.3022922539756432,13.661202185792352,4.071661237785016,0.04039972146830626
HasOuterVariableUsage,15453,1984,882,346,-1.498239357358898,14.84978540772532,28.175895765472315,0.12599396104174604
HasOuterVariableAssignment,16466,971,1000,228,-0.7180843591606378,19.01584653878232,18.566775244299674,0.1314348455167162
HasSideEffects,11731,5706,570,658,-4.470673484572381,10.33940917661848,53.583061889250814,0.10909492814370016
IsSideEffect,13170,4267,803,425,-3.419425520519753,9.057971014492754,34.609120521172635,0.057938962937857136
HasSideEffectCalls,12893,4544,608,620,-3.4909034086228337,12.006196746707978,50.4885993485342,0.13538355976455935
HasSideEffectFunctions,16942,495,1097,131,-0.3877170470744471,20.926517571884983,10.667752442996743,0.10780671710669851
ImperativeScoreBool,11442,5995,563,665,-4.716487685122,9.984984984984985,54.15309446254072,0.10232256839025847
HasPointsBool,8286,9151,267,961,-7.209496953107502,9.503560126582279,78.25732899022802,0.12825939465158595
ParadigmScoreBool,5361,12076,552,676,-10.007594767874446,5.301129234629863,55.048859934853425,-0.07570404033861391
