name,count,mean,std
CommentDensity,7,0.11205573840256523,0.15613256301228487
CommentLinesOfCode,7,24.295264623955436,82.44948924044812
CouplingBetweenObjects,7,38.613207547169814,49.583597296236746
CyclomaticComplexity,7,1.974242541177854,1.713911214105407
DepthOfInheritance,7,1.0316455696202531,1.3951488690768
DepthOfNesting,7,1.6092989385161984,2.5008382500185107
FanIn,7,9.770483100336225,17.467267327249733
FanOut,7,30.168350168350173,31.165431220149692
LackOfCohesionInMethods,7,3.4735376044568245,5.085757548296511
LinesOfCode,7,84.81197771587743,171.05029404253753
NumberOfChildren,7,0.9067421695275172,2.8465457445770603
NumberOfPatternVariables,7,0.5765400270791645,1.423729885000237
OutDegree,7,6.978884934717835,7.39343555705977
OutDegreeDistinct,7,3.4106961092297787,3.4644075401180974
PatternSize,7,3.9101512567884815,8.965791930016197
ResponseForClass,7,23.92924528301887,37.61069645610074
SourceLinesOfCode,7,59.77855153203343,93.93948755314982
WeightedMethodCount,7,12.449367088607595,21.970675551316706
