name,count,mean,std
FunctionalScoreBool,7,1.6296296296296295,1.7720115468355109
HasCurrying,7,0.035589264877479584,0.18531785042832544
HasFunctionCalls,7,0.10851808634772464,0.3111243905917498
HasFunctionParameters,7,0.09976662777129522,0.2997760466388485
HasFunctions,7,0.4207407407407408,0.4884822716251002
HasHigherOrderCalls,7,0.3302961275626424,0.4705877387354637
HasInnerVariableAssignment,7,0.049942374183634265,0.2178342933850608
HasLazyValues,7,0.028509719222462208,0.16645985826271292
HasMultipleParameterLists,7,0.18337129840546695,0.3871911848604769
HasNestedMethods,7,0.13466666666666666,0.34159499177646696
HasOuterVariableAssignment,7,0.019438444924406047,0.13808993032957806
HasOuterVariableUsage,7,0.03850641773628938,0.19247152226320288
HasPatternMatching,7,0.3045356371490281,0.4603099064150067
HasPointsBool,7,0.6946600076834422,0.4605689740056954
HasSideEffectCalls,7,0.16518518518518518,0.3714852122739925
HasSideEffectFunctions,7,0.029754959159859973,0.16996015652528312
HasSideEffects,7,0.2794816414686825,0.44884148286132025
HasVariableDefinitions,7,0.04133333333333333,0.1991928528144824
HasVariables,7,0.08266666666666668,0.2755614893293766
ImperativeScoreBool,7,0.7340740740740741,1.6143198593515955
IsFunction,7,0.03585313174946005,0.18596403736033132
IsNested,7,0.0,0.0
IsRecursive,7,0.02042007001166861,0.14147355929612204
IsSideEffect,7,0.10074074074074074,0.3010966603233329
ParadigmScoreBool,7,0.4802521219553704,0.5341066169149138
