name,precision,recall,mcc
FunctionalScoreBool,26.147859922178988,56.944444444444436,0.20088336005841104
HasCurrying,17.647058823529417,11.111111111111109,0.004985970756873117
HasFunctionCalls,22.857142857142854,43.055555555555564,0.15787649433171969
HasFunctionParameters,26.984126984126984,26.20689655172414,0.15181056534757986
HasFunctions,25.913621262458467,51.03448275862069,0.20971001757321747
HasHigherOrderCalls,30.0,48.148148148148145,0.2185920047409556
HasInnerVariableAssignment,16.044997039668445,18.055555555555557,0.00477037337293449
HasLazyValues,31.25,8.641975308641975,0.07295978073153678
HasMultipleParameterLists,28.497409326424872,34.72222222222222,0.18451836149665965
HasNestedMethods,30.337078651685395,24.13793103448276,0.11315736684232527
HasOuterVariableAssignment,14.135021097046414,67.14285714285714,-0.007157389571034674
HasOuterVariableUsage,31.707317073170728,32.20588235294118,0.09652147136446776
HasPatternMatching,28.638497652582164,42.06896551724138,0.18102568385106652
HasPointsBool,21.573033707865168,61.72839506172839,0.1370842661515109
HasSideEffectCalls,30.15075376884422,34.285714285714285,0.15543609412968193
HasSideEffectFunctions,16.594360086767896,21.911764705882355,0.0368308054949648
HasSideEffects,24.130589070262605,42.5925925925926,0.13293218192151107
HasVariableDefinitions,22.549019607843142,12.941176470588234,0.00477037337293449
HasVariables,31.90883190883191,32.94117647058823,0.1310956549310119
ImperativeScoreBool,24.58270106221548,37.654320987654316,0.14127472468418809
IsFunction,20.33898305084746,27.27272727272727,-0.004801139746475242
IsNested,0.0,0.0,0.0
IsRecursive,36.52173913043478,6.1764705882352935,0.09114915667212677
IsSideEffect,16.524701873935264,59.87654320987654,0.030942105163465718
ParadigmScoreBool,23.33815028901734,56.17283950617285,0.14990917989376729
