name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.0023167608240069306,0.0012849405221193537,0.02579443303651801,0.008756114487888206
CommentLinesOfCode,7,0.01719360357041454,0.010098356328635108,0.22679216272559782,0.10867392140186755
CyclomaticComplexity,7,1.0729834413177468,0.06606482313764091,0.3339261715470439,0.14622288601003575
DepthOfNesting,7,0.01416475574928536,0.012978746773513286,0.24797711893195293,0.17325072675160053
LinesOfCode,7,2.460927152480594,0.9934816841526676,2.9727266860593127,1.2930420330015684
NumberOfPatternVariables,7,0.002478578744512793,0.0032259605878450343,0.041253848965812204,0.04625285811068829
OutDegree,7,1.6860773397699063,0.7578810268190497,2.548955333494397,1.2025089811510719
OutDegreeDistinct,7,1.205518563534609,0.3646004077265563,1.2651484969072364,0.2185239706483628
PatternSize,7,0.01835511125353086,0.021417546639364234,0.30375499081949797,0.24965912811408966
SourceLinesOfCode,7,2.3809129827046926,0.984217538377236,2.6013626500453015,1.392207736059564
