name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.027752586001071885,0.01670801995373398,0.06439280153716788,0.029945275468925264
CommentLinesOfCode,7,0.8619961910883368,0.6095086177679107,3.015531739634976,2.149901492183918
CyclomaticComplexity,7,3.241548707266328,0.6849344776634124,3.357853202917277,0.8760204326596432
DepthOfNesting,7,3.33670425133167,1.0359967846461677,4.621832112950289,0.5826170347541811
LinesOfCode,7,15.622788159864994,4.251874373001309,17.656497093754787,5.9539412680558135
NumberOfPatternVariables,7,1.2476332766051725,0.4459240557486377,2.3862486776465985,0.6657150431211695
OutDegree,7,12.719333319145617,2.9926010713428957,14.48447419608884,6.428717040097846
OutDegreeDistinct,7,7.1567935829284135,1.0714270014244107,6.372424498476477,2.4082360072752738
PatternSize,7,6.811700133469053,2.770070944098579,14.149394065147854,4.284271075538741
SourceLinesOfCode,7,14.459461533021635,3.930111973185028,15.45976292048398,5.979560445825098
