name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.020493980136815866,0.013754115682124177,0.06446297980261662,0.034536511472493044
CommentLinesOfCode,7,0.43062477291922996,0.29801860721574763,1.7263425748284738,1.2660579396285296
CyclomaticComplexity,7,1.534739814631557,0.15062810680192523,1.1473539282668272,0.6494261846875152
DepthOfNesting,7,0.17576186990606088,0.20924076984369855,0.7414018180784631,0.6280322845697861
LinesOfCode,7,7.094491469911293,2.5586109432515456,9.678048190869815,5.553593948070586
NumberOfPatternVariables,7,0.05726503780991236,0.09398526973352109,0.22701002168848877,0.263455878991125
OutDegree,7,5.269291776477898,2.1882827991368705,8.565085202881251,4.833444818132476
OutDegreeDistinct,7,2.9842529941257636,0.5734860714554151,3.1907250210497646,0.8321898658895874
PatternSize,7,0.2905317213703151,0.33768701763881137,1.417675980796136,1.4274737817882714
SourceLinesOfCode,7,6.589719183099903,2.304302317499875,8.549896618694586,4.992134517433551
