name,count,mean,std
CommentDensity,7,0.018567517127997656,0.06306740811218295
CommentLinesOfCode,7,0.5234159779614325,2.1426193010436845
CyclomaticComplexity,7,1.5205128205128204,1.0176382011283147
DepthOfNesting,7,0.1267605633802817,0.7976841918473027
LinesOfCode,7,6.091549295774647,9.297753684867672
NumberOfPatternVariables,7,0.03011907541442914,0.19517452834238092
OutDegree,7,5.091549295774648,9.082900625805678
OutDegreeDistinct,7,3.0909090909090913,3.332913791406518
PatternSize,7,0.18309859154929575,1.1646063975149517
SourceLinesOfCode,7,5.929577464788733,6.988645364160051
