name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.012305027298624037,0.01056118997923201,0.051736609377690805,0.029643386030805866
CommentLinesOfCode,7,0.21618782861116048,0.13466348986899546,1.1910566734361285,0.6680759025124585
CyclomaticComplexity,7,2.2189368897332007,0.4347077954267486,2.674713816490167,0.7725513355401427
DepthOfNesting,7,2.2306387848373848,0.7734111220428228,3.9412642945512113,0.7204578497703427
LinesOfCode,7,8.564803525558608,2.8653746493407195,10.952886174744336,3.1402973907762752
NumberOfPatternVariables,7,1.266223238341096,0.8251834807965565,3.6203642807819207,2.302200691356372
OutDegree,7,8.03454561942477,2.9506673412588307,12.694525793098446,5.613555837378146
OutDegreeDistinct,7,3.799438456790033,0.6347063210947574,3.8041731393106692,0.7848334236667753
PatternSize,7,5.622851181199847,3.048990134956732,16.293366996790798,7.722764326021891
SourceLinesOfCode,7,7.945555615174224,2.8687653654984366,9.767937893988591,3.2020446332921892
