name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
LambdaFunctionsUsingInnerVariables,86.95652173913044,,80.0,,0.7211585276842528,
LambdaFunctionsUsingInnerVariables baseline,73.91304347826086,,68.0,,0.5101749584278681,
LambdaFunctionsUsingOuterVariables,71.05263157894737,,73.97260273972603,,0.450252343186734,
LambdaFunctionsUsingOuterVariables baseline,69.33333333333334,,71.23287671232877,,0.4096233622111473,
LambdaFunctionsWithAssignment,76.3888888888889,,71.42857142857143,,0.5005379006224485,
LambdaFunctionsWithAssignment baseline,75.0,,70.12987012987013,,0.4748185618552871,
LambdaFunctionsWithSideEffects,56.9194430884387,5.536257768029067,58.56179376179377,9.103992665779849,0.24549544633857176,0.17556709786910324
LambdaFunctionsWithSideEffects baseline,55.540191981193686,7.212525482106826,56.13120213120213,8.202857380020642,0.21643222370537707,0.17507701481941693
LambdaScore,48.16462190470992,9.303489283806227,65.26709501497014,7.255994841834075,0.36945538930179683,0.0626473421786974
LambdaScore baseline,48.648239843769986,9.577164036230398,64.80146082078902,6.628392455932733,0.37225687395541857,0.06953955021994292
NumberOfLambdaFunctions,48.2810765051973,9.841914285472981,63.03629966479345,4.736742869900009,0.36052214946851124,0.08031913949285281
NumberOfLambdaFunctions baseline,48.648239843769986,9.577164036230398,64.80146082078902,6.628392455932733,0.37225687395541857,0.06953955021994292
SourceLinesOfLambda,48.41051743386596,10.072610116749608,64.0182917179076,3.6411159928017383,0.3672065420701877,0.06057210439207703
SourceLinesOfLambda baseline,48.648239843769986,9.577164036230398,64.80146082078902,6.628392455932733,0.37225687395541857,0.06953955021994292
