name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,3081,15,236,3,-0.13128155644210926,16.666666666666664,1.2552301255230125,0.02713282144221801
IsNested,3009,87,227,12,-0.41522872001124433,12.121212121212121,5.02092050209205,0.03359970560246108
HasNestedMethods,2953,143,215,24,-0.6135410247261956,14.37125748502994,10.0418410041841,0.06413372178045348
HasFunctions,2351,745,136,103,-2.970753192133459,12.14622641509434,43.09623430962343,0.11273770389910306
IsFunction,3057,39,233,6,-0.2259306109651542,13.333333333333334,2.510460251046025,0.02796229355608679
HasFunctionParameters,2814,282,207,32,-1.2039708410366194,10.191082802547772,13.389121338912133,0.03780622365633797
HasHigherOrderCalls,2519,577,171,68,-2.3713091801541744,10.542635658914728,28.451882845188287,0.06409596959520744
HasFunctionCalls,3029,67,226,13,-0.32057966548819916,16.25,5.439330543933055,0.05521068146050797
HasCurrying,2778,318,217,22,-1.4112973414204322,6.470588235294119,9.205020920502092,-0.009089493948627713
HasPatternMatching,2689,407,150,89,-1.510453493777908,17.943548387096776,37.238493723849366,0.17464563663536337
HasLazyValues,3037,59,233,6,-0.31607256765376857,9.230769230769232,2.510460251046025,0.011283999507310224
HasMultipleParameterLists,2564,532,153,86,-2.0873620165850393,13.915857605177994,35.98326359832636,0.12479972358363813
FunctionalScoreBool,2239,857,122,117,-3.4124487799076695,12.012320328542096,48.95397489539749,0.12067093045426132
HasVariables,3007,89,219,20,-0.3881861330046599,18.34862385321101,8.368200836820083,0.07969021693417683
HasVariableDefinitions,3071,25,232,7,-0.1583241434486935,21.875,2.928870292887029,0.05612908412794275
HasInnerVariableAssignment,3048,48,228,11,-0.24395900230287704,18.64406779661017,4.602510460251046,0.05971775686842641
HasOuterVariableUsage,3032,64,225,14,-0.30255127415047633,17.94871794871795,5.857740585774058,0.06469136153077072
HasOuterVariableAssignment,3067,29,234,5,-0.18536673045527774,14.705882352941178,2.092050209205021,0.029665636432098838
HasSideEffects,2855,241,186,53,-0.924530775301915,18.027210884353742,22.17573221757322,0.1309252605934098
IsSideEffect,2975,121,215,24,-0.5143848723687199,16.551724137931036,10.0418410041841,0.07757710535108736
HasSideEffectCalls,2914,182,200,39,-0.7217113727525328,17.647058823529413,16.317991631799163,0.10824831188766885
HasSideEffectFunctions,3086,10,235,4,-0.10423896943552502,28.57142857142857,1.6736401673640167,0.053881721521926405
ImperativeScoreBool,2833,263,184,55,-1.014672731990529,17.29559748427673,23.01255230125523,0.1274960221797534
HasPointsBool,1661,1435,49,190,-5.68853318629518,11.692307692307692,79.49790794979079,0.17105237951692454
ParadigmScoreBool,1918,1178,102,137,-4.769085228071314,10.418250950570341,57.32217573221757,0.10172132118200689
CountRecursiveCalls,3081,15,236,3,-0.13128155644210926,16.666666666666664,1.2552301255230125,0.02713282144221801
CountNestedDepth,3009,87,227,12,-0.41522872001124433,12.121212121212121,5.02092050209205,0.03359970560246108
CountNestedMethods,2953,143,215,24,-0.6135410247261956,14.37125748502994,10.0418410041841,0.06413372178045348
CountFunctions,2351,745,136,103,-2.970753192133459,12.14622641509434,43.09623430962343,0.11273770389910306
CountFunctionParameters,2814,282,207,32,-1.2039708410366194,10.191082802547772,13.389121338912133,0.03780622365633797
CountHigherOrderCalls,2519,577,171,68,-2.3713091801541744,10.542635658914728,28.451882845188287,0.06409596959520744
CountFunctionCalls,3029,67,226,13,-0.32057966548819916,16.25,5.439330543933055,0.05521068146050797
CountCurrying,2778,318,217,22,-1.4112973414204322,6.470588235294119,9.205020920502092,-0.009089493948627713
CountPatternMatching,2689,407,150,89,-1.510453493777908,17.943548387096776,37.238493723849366,0.17464563663536337
CountLazyValues,3037,59,233,6,-0.31607256765376857,9.230769230769232,2.510460251046025,0.011283999507310224
CountParameterLists,2564,532,153,86,-2.0873620165850393,13.915857605177994,35.98326359832636,0.12479972358363813
FunctionalScoreCount,2479,617,141,98,-2.416380158498481,13.706293706293707,41.00418410041841,0.13245500143062466
CountVariables,3007,89,219,20,-0.3881861330046599,18.34862385321101,8.368200836820083,0.07969021693417683
CountVariableDefinitions,3071,25,232,7,-0.1583241434486935,21.875,2.928870292887029,0.05612908412794275
CountInnerVariableAssignment,3048,48,228,11,-0.24395900230287704,18.64406779661017,4.602510460251046,0.05971775686842641
CountOuterVariableUsage,3032,64,225,14,-0.30255127415047633,17.94871794871795,5.857740585774058,0.06469136153077072
CountOuterVariableAssignment,3067,29,234,5,-0.18536673045527774,14.705882352941178,2.092050209205021,0.029665636432098838
CountSideEffects,2857,239,186,53,-0.9155165796330536,18.15068493150685,22.17573221757322,0.1319191934420255
CountSideEffectCalls,2914,182,200,39,-0.7217113727525328,17.647058823529413,16.317991631799163,0.10824831188766885
CountSideEffectFunctions,3086,10,235,4,-0.10423896943552502,28.57142857142857,1.6736401673640167,0.053881721521926405
ImperativeScoreCount,2841,255,186,53,-0.9876301449839449,17.20779220779221,22.17573221757322,0.1241820325436399
HasPointsCount,1662,1434,49,190,-5.684026088460749,11.69950738916256,79.49790794979079,0.17122170537812778
ParadigmScoreCount,1910,1186,104,135,-4.814156206415621,10.219530658591976,56.48535564853556,0.09586522352726982
FractionRecursiveCalls,2772,324,214,25,-1.4248186349237244,7.163323782234957,10.460251046025103,-4.099637519627757e-05
FractionNestedMethods,2954,142,215,24,-0.609033926891765,14.457831325301203,10.0418410041841,0.06469952999444811
FractionFunctions,2414,682,170,69,-2.8400473549349683,9.187749667110518,28.870292887029287,0.04224817614173419
