name,tn,fp,fn,tp,r2,precision,recall,mcc
Recursive,10,996,0,97,-10.258100879260521,8.874656907593778,100.0,0.029701391462865767
Nested,996,10,95,2,-0.18684798425939242,16.666666666666664,2.0618556701030926,0.029152772474853067
HigherOrder,597,409,62,35,-4.32386095796356,7.882882882882883,36.08247422680412,-0.026412398249218014
FunctionalCalls,759,247,47,50,-2.3231743559262985,16.835016835016837,51.546391752577314,0.17234617739381544
SideEffects,976,30,89,8,-0.3450943821606447,21.052631578947366,8.24742268041237,0.08176033085723296
ImperativeCalls,965,41,86,11,-0.4355208952470746,21.153846153846153,11.34020618556701,0.09707269545799224
FunctionalScoreLandkroon,705,301,41,56,-2.865733434444878,15.686274509803921,57.73195876288659,0.1683470310944784
ImperativeScoreLandkroon,945,61,81,16,-0.6050706072841305,20.77922077922078,16.49484536082474,0.11593143561395068
HasPointsLandkroon,668,338,34,63,-3.20483285851899,15.710723192019952,64.94845360824742,0.18457899233403677
ParadigmScoreLandkroon,714,292,41,56,-2.7640036072226444,16.091954022988507,57.73195876288659,0.17494283591804247
