name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalCalls,7,14.232996354501594,3.7731811401711015,40.375669196579786,7.546260416742365,0.12836369650127283,0.037713094414232394
FunctionalScoreLandkroon,7,13.927705244691174,3.035031514994732,44.855194046573885,8.107041757062222,0.13714710021578083,0.020861687724502784
HasPointsLandkroon,7,12.773058415461191,3.094835840280563,57.800543081940155,9.53524098105787,0.1380348517700522,0.031275499326888306
HigherOrder,7,12.064299333498946,4.605635326909639,24.506103607787804,19.394255790873288,0.06655378686968982,0.0743359551163815
ImperativeCalls,7,13.601715610709897,6.009864176990493,20.464188627460835,35.28484523699612,0.037991501795340214,0.036318528194622834
ImperativeScoreLandkroon,7,14.652678486679426,4.71476425799243,23.320565079169075,31.60088324049282,0.06190119575373985,0.05207889014728237
Nested,7,11.17226112734779,4.086132739085764,30.601669279407396,46.60738368952805,0.02832359358931196,0.01229728885896203
ParadigmScoreLandkroon,7,13.106460405094534,3.3660805367453417,50.82461425047176,12.940104225525252,0.13229925611544607,0.02533334603759122
Recursive,7,9.215658811054942,4.25296008367206,42.5101640277101,44.47246069534652,0.013056588537469787,0.021266238309016857
SideEffects,7,17.949336267610835,8.196650219429905,22.85579338196319,34.42584142088928,0.0695695541618621,0.04174895223944118
