name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,72,0,72,0.0,0.0
IsNested,71,3,68,4.225352112676056,1.6574585635359116
HasNestedMethods,263,16,247,6.083650190114068,8.83977900552486
HasFunctions,1158,83,1075,7.167530224525043,45.85635359116022
IsFunction,24,0,24,0.0,0.0
HasFunctionParameters,168,11,157,6.547619047619048,6.077348066298343
HasHigherOrderCalls,1090,79,1011,7.247706422018349,43.646408839779006
HasFunctionCalls,114,12,102,10.526315789473683,6.629834254143646
HasPatternMatching,951,95,856,9.989484752891693,52.48618784530387
HasLazyValues,27,5,22,18.51851851851852,2.7624309392265194
HasMultipleParameterLists,1175,84,1091,7.1489361702127665,46.408839779005525
FunctionalScoreBool,2349,157,2192,6.683695189442315,86.74033149171271
HasVariables,119,20,99,16.80672268907563,11.049723756906078
HasVariableDefinitions,55,5,50,9.090909090909092,2.7624309392265194
HasInnerVariableAssignment,67,5,62,7.462686567164178,2.7624309392265194
HasOuterVariableUsage,65,15,50,23.076923076923077,8.287292817679557
HasOuterVariableAssignment,35,2,33,5.714285714285714,1.1049723756906076
HasSideEffects,978,95,883,9.713701431492842,52.48618784530387
IsSideEffect,652,68,584,10.429447852760736,37.569060773480665
HasSideEffectCalls,546,55,491,10.073260073260073,30.386740331491712
HasSideEffectFunctions,163,28,135,17.177914110429448,15.469613259668508
ImperativeScoreBool,992,95,897,9.576612903225806,52.48618784530387
HasPointsBool,2591,170,2421,6.561173292165187,93.92265193370166
ParadigmScoreBool,2410,155,2255,6.431535269709543,85.6353591160221
