name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,44,7,37,15.909090909090908,1.0479041916167664
IsNested,210,13,197,6.190476190476191,1.9461077844311379
HasNestedMethods,378,55,323,14.550264550264549,8.233532934131736
HasFunctions,2279,169,2110,7.41553312856516,25.299401197604794
IsFunction,78,1,77,1.282051282051282,0.14970059880239522
HasFunctionParameters,758,69,689,9.102902374670185,10.32934131736527
HasHigherOrderCalls,1877,151,1726,8.044752264251464,22.604790419161677
HasFunctionCalls,415,30,385,7.228915662650602,4.491017964071856
HasCurrying,189,13,176,6.878306878306878,1.9461077844311379
HasPatternMatching,1063,306,757,28.786453433678272,45.808383233532936
HasLazyValues,115,17,98,14.782608695652174,2.5449101796407185
HasMultipleParameterLists,2067,365,1702,17.65844218674407,54.64071856287425
FunctionalScoreBool,4003,489,3514,12.215838121408943,73.20359281437125
HasVariables,376,38,338,10.106382978723403,5.688622754491018
HasVariableDefinitions,214,25,189,11.682242990654206,3.74251497005988
HasInnerVariableAssignment,211,25,186,11.848341232227488,3.74251497005988
HasOuterVariableUsage,166,13,153,7.83132530120482,1.9461077844311379
HasOuterVariableAssignment,101,12,89,11.881188118811881,1.7964071856287425
HasSideEffects,1822,171,1651,9.38529088913282,25.59880239520958
IsSideEffect,782,47,735,6.010230179028133,7.0359281437125745
HasSideEffectCalls,1027,124,903,12.074001947419669,18.562874251497004
HasSideEffectFunctions,54,8,46,14.814814814814813,1.1976047904191618
ImperativeScoreBool,1873,174,1699,9.289909236518954,26.047904191616766
HasPointsBool,4842,546,4296,11.27633209417596,81.73652694610777
ParadigmScoreBool,4571,517,4054,11.310435353314373,77.39520958083833
