name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,390,156,234,40.0,7.942973523421588
CountNestedMethods,2099,600,1499,28.585040495474033,30.549898167006113
CountFunctions,4853,1265,3588,26.066350710900476,64.40936863543789
IsFunction,1107,328,779,29.629629629629626,16.700610997963338
CountFunctionParameters,986,383,603,38.843813387423936,19.501018329938898
CountHigherOrderCalls,3543,1134,2409,32.00677392040643,57.73930753564155
CountFunctionCalls,1856,420,1436,22.629310344827587,21.384928716904277
CountCurrying,650,223,427,34.30769230769231,11.35437881873727
CountPatternMatching,3571,1109,2462,31.055726687202462,56.4663951120163
CountLazyValues,681,231,450,33.92070484581498,11.761710794297352
CountParameterLists,903,356,547,39.42414174972315,18.126272912423623
FunctionalScoreCount,6522,1521,5001,23.321067157313706,77.4439918533605
CountVariables,3648,885,2763,24.259868421052634,45.06109979633401
CountVariableDefinitions,1129,318,811,28.166519043401237,16.191446028513237
CountInnerVariableAssignment,650,205,445,31.538461538461537,10.437881873727088
CountOuterVariableUsage,3452,821,2631,23.783314020857475,41.80244399185336
CountOuterVariableAssignment,2782,737,2045,26.49173256649892,37.5254582484725
CountSideEffects,7103,1384,5719,19.484724764184147,70.46843177189409
IsSideEffect,5227,975,4252,18.65314712071934,49.64358452138493
CountSideEffectCalls,6307,1321,4986,20.944981766291423,67.26069246435846
CountSideEffectFunctions,1433,604,829,42.1493370551291,30.75356415478615
ImperativeScoreCount,7167,1390,5777,19.39444676991768,70.77393075356414
HasPointsCount,9036,1710,7326,18.92430278884462,87.06720977596741
ParadigmScoreCount,8870,1682,7188,18.962795941375425,85.64154786150712
