name,precision,recall,mcc
CountCurrying,32.55813953488372,8.970588235294116,0.09058678541900472
CountFunctionCalls,32.3943661971831,15.714285714285715,0.17329851017480505
CountFunctionParameters,33.691756272401435,17.647058823529417,0.15181056534757986
CountFunctions,39.354838709677416,44.70588235294118,0.2966049496880556
CountHigherOrderCalls,37.5,37.24137931034483,0.2603686907612688
CountInnerVariableAssignment,29.72972972972973,11.428571428571427,0.08832574854399715
CountLazyValues,32.55813953488372,8.641975308641975,0.08949070620553927
CountNestedDepth,0.0,0.0,0.0
CountNestedMethods,32.608695652173914,25.882352941176478,0.13503844823307906
CountOuterVariableAssignment,16.965352449223413,31.470588235294123,0.01633777563387449
CountOuterVariableUsage,31.707317073170728,30.294117647058826,0.09652147136446776
CountParameterLists,33.72093023255814,28.57142857142857,0.20433074274590055
CountPatternMatching,33.61702127659574,48.76543209876543,0.2557277232321605
CountRecursiveCalls,36.52173913043478,6.1764705882352935,0.09114915667212677
CountSideEffectCalls,35.460992907801426,26.20689655172414,0.18669537598198035
CountSideEffectFunctions,36.0,11.111111111111109,0.08274391389818067
CountSideEffects,33.63636363636363,25.517241379310345,0.18394950097620066
CountVariableDefinitions,37.17472118959108,8.641975308641975,0.10480267404000383
CountVariables,37.11507293354943,15.862068965517242,0.1310956549310119
FractionCurrying,35.135135135135144,9.411764705882351,0.0816087722765176
FractionFunctionCalls,27.27272727272727,14.482758620689655,0.15455274959973
FractionFunctions,29.073856975381002,37.5,0.2467547622670657
FractionHigherOrderCalls,33.734939759036145,42.06896551724138,0.2394603721730797
FractionInnerVariableAssignment,28.88888888888889,11.034482758620689,0.07793969848419505
FractionLazyValues,31.03448275862069,7.4074074074074066,0.07190344199749216
FractionNestedMethods,32.91139240506329,24.13793103448276,0.12661894107922264
FractionOuterVariableAssignment,17.025862068965516,22.94117647058824,0.030968285816299863
FractionOuterVariableUsage,27.27272727272727,19.1358024691358,0.06783062078361743
FractionPatternMatching,30.232558139534877,40.0,0.17925718831644366
FractionRecursiveCalls,36.52173913043478,8.571428571428571,0.09114915667212677
FractionSideEffectCalls,30.676328502415448,22.839506172839503,0.1363527420400641
FractionSideEffectFunctions,36.0,11.111111111111109,0.08274391389818067
FractionSideEffects,28.33333333333333,31.944444444444446,0.1371567632687815
FractionVariableDefinitions,37.17472118959108,14.705882352941178,0.10480267404000383
FractionVariables,33.02063789868668,18.571428571428573,0.1310956549310119
FunctionalCallsLandkroon,39.24050632911392,42.75862068965517,0.2968001245701317
FunctionalPointsLandkroon,33.66834170854271,48.61111111111111,0.26225558480128003
FunctionalScoreBool,38.81278538812785,51.470588235294116,0.3229482205511741
FunctionalScoreCount,37.57575757575757,45.83333333333333,0.31204307584840074
FunctionalScoreFraction,36.44859813084112,48.148148148148145,0.304520910731912
HasCurrying,32.55813953488372,8.970588235294116,0.09058678541900472
HasFunctionCalls,30.0,15.714285714285715,0.17329851017480505
HasFunctionParameters,33.691756272401435,17.647058823529417,0.15181056534757986
HasFunctions,38.51351351351352,43.055555555555564,0.27674617419628306
HasHigherOrderCalls,34.375,51.617647058823536,0.2932468523461413
HasInnerVariableAssignment,29.72972972972973,9.705882352941178,0.09865250023831657
HasLazyValues,32.55813953488372,8.641975308641975,0.08949070620553927
HasMultipleParameterLists,33.72093023255814,33.33333333333333,0.20433074274590055
HasNestedMethods,32.608695652173914,25.882352941176478,0.15211653496184036
HasOuterVariableAssignment,15.57788944723618,19.1358024691358,0.01633777563387449
HasOuterVariableUsage,31.707317073170728,9.876543209876543,0.09652147136446776
HasPatternMatching,33.61702127659574,48.76543209876543,0.2607601845630608
HasPointsBool,33.434343434343425,48.67647058823529,0.2752618329571713
HasPointsCount,33.434343434343425,48.67647058823529,0.2752618329571713
HasPointsFraction,33.434343434343425,48.67647058823529,0.2752618329571713
HasPointsLandkroon,33.33333333333333,43.209876543209866,0.2537518564500684
HasSideEffectCalls,33.05588585017836,26.20689655172414,0.18669537598198035
HasSideEffectFunctions,36.0,11.111111111111109,0.08274391389818067
HasSideEffects,29.73503434739941,36.111111111111114,0.18435235545557585
HasVariableDefinitions,37.17472118959108,8.641975308641975,0.10480267404000383
HasVariables,33.2464146023468,15.862068965517242,0.1310956549310119
ImperativeCallsLandkroon,37.77777777777778,12.962962962962964,0.13901700825399207
ImperativePointsLandkroon,34.09090909090909,20.689655172413797,0.15806464391667474
ImperativeScoreBool,30.28169014084507,29.655172413793107,0.17397742599237678
ImperativeScoreCount,33.9622641509434,24.82758620689655,0.18335715008833767
ImperativeScoreFraction,27.731092436974787,25.0,0.13015654638312624
IsFunction,28.08022922636103,16.666666666666664,0.12204608721094475
IsNested,0.0,0.0,0.0
IsRecursive,36.52173913043478,6.1764705882352935,0.09114915667212677
IsSideEffect,18.326693227091635,28.395061728395056,0.060598736391318075
ParadigmScoreBool,27.38853503184713,53.086419753086425,0.290958457979338
ParadigmScoreCount,27.508090614886733,48.38235294117647,0.2722821669960022
ParadigmScoreFraction,27.725856697819317,51.72413793103448,0.2816527432747712
ParadigmScoreLandkroon,32.477788746298124,48.57142857142857,0.26551476323189743
