name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
LambdaFunctionsUsingInnerVariables,2,67.25806451612902,3.877682348442363,65.9090909090909,3.2141217326661238,0.31265744938027995,0.07423337420375087
LambdaFunctionsUsingInnerVariables baseline,2,67.38636363636363,3.6962399925660536,64.20454545454545,0.8035304331665315,0.30771987348074303,0.08121616100612253
LambdaFunctionsUsingOuterVariables,2,70.79951298701299,0.8896229795772316,81.77807486631016,12.913206725946841,0.5435100480442077,0.03314444450710221
LambdaFunctionsUsingOuterVariables baseline,2,70.11661807580175,1.8553822246877314,80.16042780748663,15.200905135668028,0.5264908167907304,0.05721327216693381
LambdaFunctionsWithAssignment,2,76.48598820058997,22.647232674728436,80.5309364548495,16.926811994457243,0.4289089192938432,0.04886478264246721
LambdaFunctionsWithAssignment baseline,2,76.1942896935933,23.059756659447103,82.20317725752508,14.561906371759754,0.433920393953518,0.041777487211266014
LambdaFunctionsWithSideEffects,5,69.03725456377289,14.008999464408863,68.11929249984583,8.404465011083744,0.3441741503974286,0.11797985502657336
LambdaFunctionsWithSideEffects baseline,5,69.8235803621883,13.94853417207734,67.85582704819873,8.752040296166495,0.355884973030071,0.11496890591427904
LambdaScore,7,61.143705296718494,9.49160042996261,68.56287728530727,5.349770658938593,0.4667927230080982,0.0781907582269735
LambdaScore baseline,7,60.90784719498422,9.980902901255696,68.49441265336921,5.795269527907862,0.46400562155195163,0.08538696856360278
NumberOfLambdaFunctions,7,60.52126860280959,10.360028884157055,67.76562869686471,5.271925657156496,0.4565546617628068,0.08431624152328679
NumberOfLambdaFunctions baseline,7,60.90784719498422,9.980902901255696,68.49441265336921,5.795269527907862,0.46400562155195163,0.08538696856360278
SourceLinesOfLambda,7,60.707339225764784,10.453368822681295,67.77371485634478,4.449378924604543,0.4574498679531046,0.08280797636932442
SourceLinesOfLambda baseline,7,60.90784719498422,9.980902901255696,68.49441265336921,5.795269527907862,0.46400562155195163,0.08538696856360278
