name,tn,fp,fn,tp,r2,precision,recall,mcc
NumberOfLambdaFunctions,3731,431,204,126,-1.0768133036273353,22.621184919210055,38.18181818181819,0.22027350126518533
SourceLinesOfLambda,4003,159,232,98,-0.2787937034933672,38.13229571984436,29.6969696969697,0.2906855734012329
LambdaScore,3752,410,213,117,-1.0375664380469765,22.2011385199241,35.45454545454545,0.20757767844883537
LambdaFunctionsUsingOuterVariables,4162,0,330,0,-0.0792888034598751,0.0,0.0,0.0
LambdaFunctionsUsingInnerVariables,4162,0,330,0,-0.0792888034598751,0.0,0.0,0.0
LambdaFunctionsWithSideEffects,4160,2,321,9,-0.05639479853799889,81.81818181818183,2.727272727272727,0.14142702071005997
LambdaFunctionsWithAssignment,4162,0,330,0,-0.0792888034598751,0.0,0.0,0.0
