name,count,precision,recall,mcc
CommentDensity,7,26.744186046511626,23.809523809523807,0.17378496570404034
CommentLinesOfCode,7,26.744186046511626,24.6031746031746,0.18044206190203613
CyclomaticComplexity,7,16.371220020855056,38.35504885993485,0.168606152000311
DepthOfNesting,7,16.659417137886038,31.188925081433226,0.11341808035418792
LinesOfCode,7,15.442278860569715,47.14983713355047,0.1403042476434744
NumberOfPatternVariables,7,17.107160019221528,28.990228013029324,0.11012561542811107
OutDegree,7,16.121562952243128,45.35830618892508,0.1623065263309042
OutDegreeDistinct,7,13.95189003436426,44.35146443514644,0.13049420350836174
PatternSize,7,16.716290940025527,27.380952380952387,0.10602350963371858
SourceLinesOfCode,7,15.329512893982805,43.56677524429968,0.14173784824795851
