name,tn,fp,fn,tp,r2,precision,recall,mcc
univariate,1085,115,18,176,0.2035996563573883,60.48109965635739,90.72164948453609,0.6910082427173765
baseline,995,205,79,115,-0.7005841924398626,35.9375,59.27835051546392,0.3472766042463321
control,1068,132,15,179,0.11976804123711338,57.556270096463024,92.26804123711341,0.6756423401291526
