name,precision,recall,mcc
CommentDensity,25.083240843507216,30.065359477124183,0.17735869070395216
CommentLinesOfCode,28.991596638655462,31.535947712418306,0.21500034066204568
CyclomaticComplexity,13.840807762916338,61.16727941176471,0.17328066734183806
DepthOfNesting,16.940993788819874,14.85877403846154,0.10830124600343917
LinesOfCode,14.490161001788907,46.86351102941177,0.14497994149678045
NumberOfPatternVariables,16.94460417864673,14.27283653846154,0.10522576502881462
OutDegree,15.874387784500144,51.307189542483655,0.16238256752326968
OutDegreeDistinct,17.359074617139132,50.1953125,0.12316654568351429
PatternSize,16.709726443768997,14.85877403846154,0.10630321966532284
SourceLinesOfCode,15.616096866096864,52.55055147058823,0.16843626328918807
