name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,6.424512996813308,7.4126024422836,54.41654773286486,49.949942465163964,0.01890408886827975,0.03780229205166146
CommentLinesOfCode,6.631510860061172,7.301084521794462,53.05600351517779,51.4827201294616,0.02104984802623432,0.036477357824153026
CyclomaticComplexity,7.958852387960338,9.059991226768377,48.40577276645959,41.78515762394088,0.034749242351893805,0.05977170703162264
DepthOfNesting,8.582245033430707,15.470811150292445,63.90035755245227,48.44265287998804,0.020072364541421698,0.04109299800477423
LinesOfCode,7.471435354164328,4.320789909118245,42.38427121101665,21.217663053478518,0.09979493731399885,0.0709644319601263
NumberOfPatternVariables,7.367944463338777,16.032571004850073,32.21311475409836,48.75375108743331,0.018163140490752416,0.041912096835087405
OutDegree,5.650732987066892,2.754438406915371,42.63131410452575,17.34675701316394,0.05778454840113253,0.03813651293412159
OutDegreeDistinct,6.249009457097902,2.90668153743244,51.55426315000282,16.359344296616936,0.08206555644429428,0.035322904220060666
PatternSize,8.582245033430707,15.470811150292445,63.90035755245227,48.44265287998804,0.020072364541421698,0.04109299800477423
SourceLinesOfCode,7.267155616849777,4.648002217632718,42.38427121101665,21.217663053478518,0.0843742236636519,0.09695763438171105
