name,tn,fp,fn,tp,r2,precision,recall,mcc
CyclomaticComplexity,416,114,17,11,-3.9257412398921847,8.799999999999999,39.285714285714285,0.09308053826571823
DepthOfNesting,434,96,16,12,-3.211320754716982,11.11111111111111,42.857142857142854,0.13673118806533283
LinesOfCode,407,123,14,14,-4.15134770889488,10.218978102189782,50.0,0.13590270273616348
SourceLinesOfCode,407,123,14,14,-4.15134770889488,10.218978102189782,50.0,0.13590270273616348
CommentLinesOfCode,505,25,24,4,-0.8424528301886798,13.793103448275861,14.285714285714285,0.09411190381031843
CommentDensity,505,25,24,4,-0.8424528301886798,13.793103448275861,14.285714285714285,0.09411190381031843
OutDegree,375,155,14,14,-5.354582210242589,8.284023668639055,50.0,0.0986087862144237
OutDegreeDistinct,372,158,16,12,-5.542587601078169,7.0588235294117645,42.857142857142854,0.061879682829696005
PatternSize,450,80,16,12,-2.609703504043128,13.043478260869565,42.857142857142854,0.16334031678967015
NumberOfPatternVariables,460,70,17,11,-2.2712938005390844,13.580246913580247,39.285714285714285,0.161618962897418
