name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,7,28.770647443880137,13.938504774658318,30.599175474595146,31.1669407939234,0.14463212894823077,0.06450885159859665
CommentLinesOfCode,7,28.793482379922573,13.889381422506478,31.232838428401987,31.17697968345054,0.1470209299294028,0.0657810207653222
CyclomaticComplexity,7,13.502018734150427,5.980421351735231,37.34916105873019,10.838160441391368,0.06346932726562755,0.0923439880005869
DepthOfNesting,7,12.762765603204812,5.082222789532238,34.83007995652132,9.876607564114106,0.05169300128498422,0.05621094015369965
LinesOfCode,7,18.136602246591828,7.209874912158012,44.10753371508088,14.130593011070324,0.15138192476816695,0.10446967526129483
NumberOfPatternVariables,7,13.823446547318232,5.676232349691143,36.557238686361764,19.075164982894222,0.06030271457369117,0.04810243373660894
OutDegree,7,16.691856619132572,7.156343846472954,44.216940197859465,16.375849447409834,0.11563900066949338,0.07906045053644967
OutDegreeDistinct,7,13.67346517446956,5.4116178790002465,38.06021493876982,8.116202412734006,0.06967061480018254,0.05831178925208992
PatternSize,7,13.277755057059059,5.249712583429643,36.67166697781742,18.160545156678797,0.0543143835317631,0.040359774368452894
SourceLinesOfCode,7,17.305047965521037,7.976059170797267,42.998862652619536,14.505641935898046,0.13530880872924675,0.11352087734990608
