name,tn,fp,fn,tp,r2,precision,recall,mcc
CyclomaticComplexity,4145,4140,142,125,-15.55429084193943,2.9308323563892147,46.81647940074906,-0.010968246355365635
DepthOfNesting,19,8266,0,267,-30.956508196980693,3.129028477674909,100.0,0.008471012097591508
LinesOfCode,6968,1317,204,63,-4.880214005275542,4.565217391304348,23.595505617977526,0.036399370935470896
SourceLinesOfCode,6976,1309,204,63,-4.8492858579762625,4.591836734693878,23.595505617977526,0.03694256707856138
CommentLinesOfCode,7360,925,241,26,-3.5077774688700076,2.7339642481598316,9.737827715355806,-0.007893657556685287
CommentDensity,7360,925,241,26,-3.5077774688700076,2.7339642481598316,9.737827715355806,-0.007893657556685287
OutDegree,5968,2317,112,155,-8.390558723743782,6.270226537216829,58.052434456928836,0.11542334132115256
OutDegreeDistinct,6077,2208,117,150,-7.988492808853147,6.361323155216285,56.17977528089888,0.11492012672460901
PatternSize,19,8266,0,267,-30.956508196980693,3.129028477674909,100.0,0.008471012097591508
NumberOfPatternVariables,7,8278,0,267,-31.00290041792961,3.1246342890579286,100.0,0.005138097732456497
