name,count,precision,recall,mcc
CommentDensity,6,3.5764747591044657,55.10204081632653,0.010334914518671554
CommentLinesOfCode,6,4.132569558101473,54.8689138576779,0.010334914518671554
CyclomaticComplexity,6,5.270906474407568,35.70332166758765,0.031072055075399098
DepthOfNesting,6,2.999780788339505,90.06172839506172,0.004061214969440341
LinesOfCode,6,7.179487179487181,40.48176647708263,0.09276215799082957
NumberOfPatternVariables,6,0.5415162454873645,1.639344262295082,0.00011287718513066385
OutDegree,6,5.557454269878301,35.735767991407094,0.05664606022538804
OutDegreeDistinct,6,6.37215093931027,53.6000917220821,0.0745939705226413
PatternSize,6,2.999780788339505,90.06172839506172,0.004061214969440341
SourceLinesOfCode,6,7.136568493868566,40.48176647708263,0.09194023906574518
