name,count,mean mean,mean std,std mean,std std
FractionCurrying,7,0.008688246766726597,0.014209095070178717,0.053461814583351856,0.061580519035319754
FractionFunctionCalls,7,0.02338532106519325,0.02202089977780373,0.10407957732780553,0.03965768969476426
FractionFunctions,7,0.20703854653619325,0.13209554769332452,0.3113072643878087,0.06808116859343945
FractionHigherOrderCalls,7,0.15446162055444423,0.09758236804665209,0.26667546975491335,0.060261719632272046
FractionInnerVariableAssignment,7,0.0023950603210680203,0.0013586234452999523,0.02192530894021078,0.009494228472644311
FractionLazyValues,7,0.00297939678827779,0.0026313792204282994,0.03479026874016637,0.023914729142620786
FractionNestedMethods,7,0.03834144323961746,0.019541090849700175,0.14103995571470337,0.02739764517377345
FractionOuterVariableAssignment,7,0.00468273128921054,0.007937734933714672,0.032233868848317866,0.028340205776787683
FractionOuterVariableUsage,7,0.015219727681591374,0.026039459985321266,0.06915591348687633,0.06254835016021594
FractionPatternMatching,7,0.11929132738711236,0.054131726382188036,0.26406959268134556,0.055626940642743504
FractionRecursiveCalls,7,0.0035256239860521972,0.0025773386226467217,0.02707104488507217,0.011176835776551241
FractionSideEffectCalls,7,0.04442496570631003,0.05859505775321842,0.11988437964356238,0.08302657301815072
FractionSideEffectFunctions,7,0.006601122545539202,0.009006012759886158,0.04616692556372918,0.039875271212256896
FractionSideEffects,7,0.13188210982276097,0.12262147689275917,0.2707374519281284,0.1319937993950338
FractionVariableDefinitions,7,0.0012689135860853992,0.0008511071649748902,0.01247330340526064,0.005281753098665538
FractionVariables,7,0.01996203758123611,0.027288279644465945,0.08273922751804419,0.06240270034687109
FunctionalScoreFraction,7,0.9008563752136095,0.423396684761515,1.0202781012909037,0.23092528285584882
HasFunctionParameters,7,0.11350681037084352,0.10835181456650154,0.2862015624650259,0.10053052979638903
HasMultipleParameterLists,7,0.172456748478949,0.1133332764671988,0.34997827464835385,0.1038582100837781
HasPointsFraction,7,0.624992636789946,0.11544518834512008,0.4710890805665778,0.035235185044771765
ImperativeScoreFraction,7,0.3316309349732311,0.3555322609970212,0.6750227428357595,0.3907276973118838
IsFunction,7,0.026616453556018042,0.03729812685546223,0.13649412169690095,0.08429603372704378
IsNested,7,0.030564836484181762,0.008400103700295288,0.17077559429155914,0.021898326090379946
IsSideEffect,7,0.10519426643942949,0.11587843432344498,0.25419501041560444,0.14497743366413524
ParadigmScoreFraction,7,0.3587911316196441,0.24456508040406008,0.5989841790472425,0.06856927575246868
