name,count,mean,std
FractionCurrying,7,0.003465143587857765,0.03132824851238671
FractionFunctionCalls,7,0.012259215588269092,0.08251092104480443
FractionFunctions,7,0.13575048770346992,0.28398621071408553
FractionHigherOrderCalls,7,0.1102512349847614,0.24649904026095906
FractionInnerVariableAssignment,7,0.003107656706234225,0.02523475190413496
FractionLazyValues,7,0.0024070652439655512,0.0385804802186188
FractionNestedMethods,7,0.03206276815835383,0.1322056136227989
FractionOuterVariableAssignment,7,0.0027031921578382647,0.03055770693000968
FractionOuterVariableUsage,7,0.008452534315477291,0.06377132812599871
FractionPatternMatching,7,0.10217504069774093,0.25265573591696644
FractionRecursiveCalls,7,0.002814650734076291,0.02412354099165316
FractionSideEffectCalls,7,0.024126335910998886,0.10104302517700828
FractionSideEffectFunctions,7,0.00198290763091751,0.03364309383397583
FractionSideEffects,7,0.08868004200087387,0.2666506064897779
FractionVariableDefinitions,7,0.0009853732412548725,0.012068437814438213
FractionVariables,7,0.013135796130471774,0.07573896005377294
FunctionalScoreFraction,7,0.7298618419799231,0.9483244850840512
HasFunctionParameters,7,0.07686350435624395,0.2664005376681914
HasMultipleParameterLists,7,0.16089060987415296,0.36746559701192616
HasPointsFraction,7,0.6171281767776133,0.4860913825322072
ImperativeScoreFraction,7,0.21447644905737995,0.6471009653231731
IsFunction,7,0.009911054637865312,0.0990660015193903
IsNested,7,0.030074225748656255,0.17080251808878158
IsSideEffect,7,0.07066795740561471,0.25629419591929736
ParadigmScoreFraction,7,0.4157213963253983,0.5816739751057499
