name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,31.945258362599336,20.814232703297638,10.233460039071938,9.825913897495168,0.10899783132571271,0.09474499757279664
CountFunctionCalls,29.023261336751585,13.560981412331454,24.07059236094298,15.649083386404792,0.13639420501925612,0.08791170494674608
CountFunctionParameters,31.79695470428567,7.879787901504414,27.64141114474351,17.444250148886216,0.18133222184366066,0.08026701592639901
CountFunctions,31.77107375653232,7.030692075481145,47.72022462764277,4.062988324836314,0.25623359273223106,0.030873607977266494
CountHigherOrderCalls,31.6431545804697,8.425895402862915,47.18750718678276,9.52461766106091,0.25030308189277867,0.055444205581245805
CountInnerVariableAssignment,38.07833402183083,23.458529687799928,11.070924828772794,5.479968367303611,0.09885157938474341,0.06497497571884167
CountLazyValues,36.68259092589954,20.49436188718572,21.388089079820947,34.898467890782335,0.10312505476585186,0.05555827408168759
CountNestedDepth,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethods,32.863186615248814,19.058233338999532,24.707066037839727,5.904754965482681,0.16576188276201934,0.10298519587257927
CountOuterVariableAssignment,20.890384769319553,12.803407107128049,58.34557066760293,41.566093484335944,0.049048895772697367,0.09451781085078202
CountOuterVariableUsage,34.77898969337887,25.24712543568779,47.63703437952448,44.53978746206634,0.09626877891122461,0.08487720550370217
CountParameterLists,30.105575163780777,6.341603437461083,34.561015977272135,11.432775517329977,0.1938773675565584,0.04571225620992391
CountPatternMatching,28.76938161681704,11.529305199316756,53.183177601703626,12.847166186215137,0.2408395624251149,0.0947903928505767
CountRecursiveCalls,37.75726244544255,19.488676755203734,18.351760767002723,32.95787570290335,0.07581182699609393,0.06933124149606842
CountSideEffectCalls,32.78389353591625,11.470253849396949,27.994596538255383,14.06172761298717,0.18064600597547306,0.08081223182801259
CountSideEffectFunctions,32.21839871636441,19.185339516851037,23.753733468308955,30.17251815216522,0.1075431792774715,0.10487352152699324
CountSideEffects,33.32128227858082,13.40016904531296,33.74496960051872,11.568973336950494,0.20408396716916163,0.08059002471542792
CountVariableDefinitions,42.73661129384662,19.849004226943936,9.000257249074016,5.409558505850301,0.1160483626987744,0.039401420869173066
CountVariables,36.9101110529682,23.922028458573994,17.09915859993132,9.93067331505984,0.12535508927096964,0.09774823515332061
FractionCurrying,32.38836793309154,20.73028600138247,20.21245163571059,27.891412367309808,0.11129073841448411,0.09668786691702239
FractionFunctionCalls,27.671800356065777,12.069920327171868,31.490266023976062,28.962588140725085,0.11475256307374339,0.07396537289698865
FractionFunctions,26.35002107618255,9.508384249844044,50.47208643122871,11.716382730119426,0.20137937343207196,0.0560995255462052
FractionHigherOrderCalls,30.391282885263966,9.290374686521588,49.6372216598238,10.938955487568725,0.24103673716994098,0.038509960366936616
FractionInnerVariableAssignment,38.13502619403241,23.37253135974934,20.681314439162406,28.913726306940514,0.09573521994392031,0.07145437050004338
FractionLazyValues,34.07781635009909,21.82978998061232,21.775613182693256,34.75057370807253,0.08728450461919987,0.06354214533007509
FractionNestedMethods,32.645793780511354,18.241097885382683,23.802222618990704,5.703525593703949,0.16032611575900332,0.09518031279110167
FractionOuterVariableAssignment,22.117072592742947,13.513239660872308,41.78379781031187,42.28689506154342,0.05663685399780187,0.08229681588641212
