name,count,mean,std
CommentDensity,7,0.00906605047675203,0.043340304372400766
CommentLinesOfCode,7,0.2259468872442316,1.3020218218878488
CyclomaticComplexity,7,1.703448275862069,2.2457986256916564
DepthOfNesting,7,1.0686084142394825,3.1545955609106184
LinesOfCode,7,5.636860433967319,9.806344786153236
NumberOfPatternVariables,7,0.4232643118148599,1.934170104166376
OutDegree,7,5.225187406296851,9.388212693044789
OutDegreeDistinct,7,2.9980176801500136,4.043205943048584
PatternSize,7,2.2713643178410794,9.521493544034156
SourceLinesOfCode,7,5.09911599249933,9.059943569774648
